LSOA11CD,IDAOPI_2019,IDAOPI_2025_pred,confidence,boundary_changed,change,pct_change
E01000071,0.247,0.2975107377042058,1.0,0,0.05051073770420578,20.44969137822096
E01000072,0.308,0.47711917922508196,1.0,0,0.16911917922508196,54.90882442372791
E01000073,0.325,0.4043705508015033,1.0,0,0.07937055080150329,24.42170793892409
E01000074,0.277,0.3775196922273585,1.0,0,0.10051969222735846,36.28869755500305
E01000075,0.225,0.308514805684759,1.0,0,0.08351480568475897,37.11769141544843
E01000076,0.269,0.385652889814888,1.0,0,0.11665288981488797,43.365386548285485
E01000077,0.318,0.4196290391409051,1.0,0,0.1016290391409051,31.958817339907263
E01000078,0.238,0.36312517200551336,1.0,0,0.12512517200551337,52.573601682988816
E01000079,0.332,0.4131624069849307,1.0,0,0.08116240698493066,24.44650812799116
E01000080,0.247,0.39795912393265886,1.0,0,0.15095912393265887,61.11705422374853
E01000081,0.217,0.31202120375204573,1.0,0,0.09502120375204573,43.78857315762476
E01000082,0.224,0.39215312446643186,1.0,0,0.16815312446643185,75.06835913679994
E01000083,0.237,0.33811541266727374,1.0,0,0.10111541266727375,42.664731083237875
E01000084,0.269,0.3986112061693522,1.0,0,0.12961120616935218,48.18260452392274
E01000085,0.305,0.4538309377824079,1.0,0,0.1488309377824079,48.79702878111735
E01000086,0.391,0.4125309415580349,1.0,0,0.021530941558034866,5.506634669574135
E01000087,0.274,0.36848491836057606,1.0,0,0.09448491836057604,34.48354684692556
E01000088,0.181,0.2388428380875713,1.0,0,0.05784283808757132,31.957369109155426
E01000089,0.187,0.23997234425319613,1.0,0,0.052972344253196135,28.327456819890983
E01000090,0.161,0.26021302533702895,1.0,0,0.09921302533702894,61.62299710374468
E01000091,0.305,0.44497796773040393,1.0,0,0.13997796773040394,45.89441564931277
E01000092,0.375,0.44954673395376354,0.75,1,0.07454673395376354,19.879129054336946
E01000093,0.33,0.5313622980952569,1.0,0,0.2013622980952569,61.01887821068391
E01000094,0.3,0.42504327266874403,1.0,0,0.12504327266874404,41.681090889581355
E01000095,0.278,0.37331423463658353,1.0,0,0.0953142346365835,34.28569591244011
E01000096,0.245,0.4057997339079773,1.0,0,0.1607997339079773,65.63254445223563
E01000097,0.351,0.5023901593232104,1.0,0,0.15139015932321043,43.13109952228218
E01000098,0.319,0.4010747352360072,1.0,0,0.08207473523600717,25.728757127274974
E01000099,0.301,0.3786032180768759,1.0,0,0.07760321807687592,25.781800025540175
E01000100,0.236,0.3683751397815277,1.0,0,0.1323751397815277,56.091160924376155
E01000101,0.327,0.3887154093717691,1.0,0,0.061715409371769114,18.87321387515875
E01000102,0.356,0.445692882566749,1.0,0,0.08969288256674901,25.19462993448006
E01000103,0.275,0.38674882003420696,1.0,0,0.11174882003420694,40.635934557893435
E01000104,0.291,0.4245590986370439,1.0,0,0.1335590986370439,45.89659746977454
E01000105,0.386,0.5630484505806175,1.0,0,0.17704845058061747,45.867474243683276
E01000106,0.343,0.5149882094655884,1.0,0,0.1719882094655884,50.142335121162795
E01000107,0.159,0.20532606696987815,1.0,0,0.04632606696987815,29.135891176023993
E01000108,0.14,0.1810485524380374,1.0,0,0.0410485524380374,29.320394598598142
E01000109,0.146,0.22770378355654627,0.75,1,0.08170378355654628,55.96149558667555
E01000110,0.124,0.15006371559558998,1.0,0,0.02606371559558998,21.0191254803145
E01000111,0.26,0.3331477451749839,1.0,0,0.0731477451749839,28.13374814422458
E01000112,0.24,0.269238145552978,1.0,0,0.02923814555297799,12.182560647074164
E01000113,0.187,0.22438128202714713,1.0,0,0.037381282027147134,19.989990388848735
E01000114,0.144,0.20651041116703717,1.0,0,0.06251041116703718,43.410007754886934
E01000115,0.058,0.05433394645016956,1.0,0,-0.0036660535498304406,-6.320781982466276
E01000116,0.142,0.14067648588498072,1.0,0,-0.0013235141150192697,-0.9320521936755422
E01000117,0.09,0.09934572983925383,1.0,0,0.00934572983925383,10.38414426583759
E01000118,0.099,0.11343845464048943,1.0,0,0.014438454640489429,14.584297616655988
E01000119,0.135,0.11818405973219226,1.0,0,-0.01681594026780775,-12.456252050227961
E01000120,0.099,0.090774434887405,1.0,0,-0.008225565112595007,-8.308651628883846
E01000121,0.293,0.3875909168677003,1.0,0,0.09459091686770033,32.28358937464175
E01000122,0.138,0.11901265763253979,1.0,0,-0.01898734236746022,-13.75894374453639
E01000123,0.116,0.14063789551456485,1.0,0,0.024637895514564842,21.239565098762796
E01000124,0.278,0.3066618717411047,1.0,0,0.028661871741104683,10.310025806152764
E01000125,0.327,0.46133008073965875,0.75,1,0.13433008073965874,41.07953539439105
E01000126,0.467,0.5913478493907636,1.0,0,0.12434784939076354,26.62694847767956
E01000127,0.327,0.41762318912966656,1.0,0,0.09062318912966655,27.71351349531087
E01000128,0.209,0.3072871397952397,1.0,0,0.0982871397952397,47.02733961494722
E01000129,0.549,0.6472206187040087,1.0,0,0.09822061870400867,17.8908230790544
E01000130,0.262,0.39918481536068784,1.0,0,0.13718481536068783,52.360616549880845
E01000131,0.185,0.2356826534422477,1.0,0,0.050682653442247705,27.396028887701462
E01000132,0.329,0.4037051514437572,1.0,0,0.07470515144375717,22.706732961628315
E01000133,0.31,0.4506192534200044,1.0,0,0.14061925342000442,45.36104949032401
E01000134,0.412,0.40632145216705895,1.0,0,-0.005678547832941028,-1.378288308966269
E01000135,0.089,0.10023245710081166,1.0,0,0.011232457100811666,12.620738315518727
E01000136,0.076,0.07734399242567158,1.0,0,0.0013439924256715835,1.7684110864099782
E01000137,0.301,0.4713192564872657,1.0,0,0.1703192564872657,56.58447059377598
E01000138,0.199,0.2565870872816813,1.0,0,0.05758708728168127,28.93823481491521
E01000139,0.136,0.15474151878351547,1.0,0,0.01874151878351546,13.78052851729078
E01000140,0.152,0.25280885855182705,1.0,0,0.10080885855182706,66.32161746830728
E01000141,0.284,0.42186221352288045,1.0,0,0.13786221352288047,48.54303293059172
E01000142,0.178,0.29056438047957533,1.0,0,0.11256438047957534,63.23841599976143
E01000143,0.296,0.46559847691835676,1.0,0,0.16959847691835678,57.2967827426881
E01000144,0.224,0.2800099591935182,1.0,0,0.05600995919351817,25.004446068534897
E01000145,0.085,0.1558622208232162,1.0,0,0.07086222082321621,83.36731861554847
E01000146,0.172,0.2778254314786562,1.0,0,0.1058254314786562,61.526413650381514
E01000147,0.171,0.16352588620740213,1.0,0,-0.007474113792597881,-4.370826779297006
E01000148,0.346,0.4387161283592882,0.75,1,0.09271612835928822,26.7965688899677
E01000150,0.202,0.24062026374846285,1.0,0,0.038620263748462835,19.118942449734075
E01000151,0.363,0.5915447389119479,1.0,0,0.22854473891194793,62.95998317133552
E01000152,0.429,0.5308821368038735,1.0,0,0.10188213680387354,23.748749837732756
E01000153,0.383,0.5645378020741595,1.0,0,0.18153780207415948,47.39890393581187
E01000154,0.337,0.5442813320377194,1.0,0,0.20728133203771942,61.50781366104434
E01000155,0.295,0.40649107684545516,0.75,1,0.11149107684545517,37.79358537134074
E01000156,0.189,0.19369791123274663,1.0,0,0.004697911232746627,2.485667318913559
E01000157,0.177,0.25079472190676777,1.0,0,0.07379472190676778,41.69193328065977
E01000158,0.185,0.21213132104004967,1.0,0,0.027131321040049672,14.665578940567391
E01000159,0.123,0.15150245862033546,1.0,0,0.028502458620335458,23.172730585638586
E01000160,0.151,0.17161162162443022,1.0,0,0.020611621624430226,13.650080545980282
E01000161,0.201,0.26423839358299384,1.0,0,0.06323839358299382,31.461887354723295
E01000162,0.181,0.18459280589198487,1.0,0,0.0035928058919848793,1.9849756309308726
E01000163,0.349,0.44985858199495954,1.0,0,0.10085858199495956,28.89930716187953
E01000164,0.311,0.40640855874806414,1.0,0,0.09540855874806414,30.677993166580112
E01000165,0.202,0.19469192471934685,1.0,0,-0.007308075280653165,-3.617859049828299
E01000166,0.162,0.17338224575122502,1.0,0,0.011382245751225012,7.026077624212971
E01000167,0.26,0.3129382966737773,1.0,0,0.05293829667377731,20.360883336068195
E01000168,0.102,0.07894683093432815,1.0,0,-0.02305316906567184,-22.601146142815534
E01000169,0.105,0.127869222394588,1.0,0,0.02286922239458801,21.780211804369532
E01000170,0.216,0.24240073923942473,1.0,0,0.026400739239424736,12.222564462696639
E01000171,0.236,0.33141641058727517,1.0,0,0.09541641058727518,40.430682452235246
E01000172,0.094,0.09558209930519163,1.0,0,0.0015820993051916254,1.6830843672251334
E01000173,0.128,0.11594182106374694,1.0,0,-0.012058178936253064,-9.420452293947706
E01000174,0.226,0.2949217271480655,1.0,0,0.06892172714806552,30.49633944604669
E01000175,0.079,0.08674945137584153,1.0,0,0.007749451375841529,9.809432121318391
E01000176,0.33,0.5108439750625897,1.0,0,0.1808439750625897,54.80120456442112
E01000177,0.086,0.11260175949709506,1.0,0,0.026601759497095062,30.932278484994264
E01000178,0.125,0.15708377569610762,1.0,0,0.032083775696107625,25.6670205568861
E01000179,0.133,0.1727063986389572,1.0,0,0.0397063986389572,29.85443506688511
E01000180,0.296,0.3713217568580067,1.0,0,0.07532175685800674,25.44653947905633
E01000181,0.116,0.1142098739100641,1.0,0,-0.001790126089935909,-1.5432121464964732
E01000182,0.094,0.10119805917189381,1.0,0,0.007198059171893811,7.657509757333842
E01000183,0.156,0.16495675554946976,1.0,0,0.008956755549469758,5.7415099676088195
E01000184,0.294,0.43601279721374575,1.0,0,0.14201279721374577,48.30367252168224
E01000185,0.428,0.5012410703115171,1.0,0,0.07324107031151711,17.11239960549465
E01000186,0.08,0.0681877790708743,1.0,0,-0.011812220929125705,-14.765276161407131
E01000187,0.256,0.2653681952854111,1.0,0,0.009368195285411107,3.6594512833637136
E01000188,0.043,0.048464661132420844,1.0,0,0.005464661132420848,12.708514261443831
E01000189,0.249,0.5238572591381744,1.0,0,0.2748572591381744,110.38444142095358
E01000190,0.109,0.11547699616953473,1.0,0,0.006476996169534732,5.942198320674066
E01000191,0.085,0.08210528143657916,1.0,0,-0.002894718563420842,-3.4055512510833434
E01000192,0.101,0.13792219910162287,1.0,0,0.036922199101622866,36.556632773884026
E01000193,0.127,0.1603144895380293,1.0,0,0.03331448953802929,26.231881526007314
E01000194,0.138,0.212296795697942,1.0,0,0.07429679569794198,53.83825775213187
E01000195,0.284,0.403878206115684,1.0,0,0.119878206115684,42.21063595622677
E01000196,0.16,0.2611833924735286,1.0,0,0.10118339247352862,63.23962029595539
E01000197,0.122,0.1601968553039322,1.0,0,0.038196855303932215,31.308897790108375
E01000198,0.117,0.12407921053325857,1.0,0,0.007079210533258565,6.050607293383388
E01000199,0.058,0.06505889688264228,1.0,0,0.007058896882642281,12.17051186662462
E01000200,0.104,0.131744446309114,1.0,0,0.027744446309114004,26.677352220301927
E01000201,0.068,0.06227607014127472,1.0,0,-0.005723929858725288,-8.417543909890128
E01000202,0.136,0.11469227030309628,1.0,0,-0.021307729696903727,-15.667448306546857
E01000203,0.187,0.2571386094493413,1.0,0,0.0701386094493413,37.50727778039642
E01000204,0.114,0.13949191870742608,1.0,0,0.02549191870742608,22.36133219949656
E01000205,0.071,0.06440033918817045,1.0,0,-0.006599660811829541,-9.295296918069779
E01000206,0.025,0.04113073740619037,1.0,0,0.016130737406190365,64.52294962476145
E01000207,0.064,0.07675775951404062,1.0,0,0.012757759514040623,19.933999240688472
E01000208,0.053,0.05752020901772009,1.0,0,0.0045202090177200935,8.528696259849234
E01000209,0.067,0.0963504220001252,1.0,0,0.029350422000125193,43.80660000018685
E01000210,0.075,0.07724466655023679,1.0,0,0.002244666550236793,2.9928887336490573
E01000211,0.205,0.30180925807835973,1.0,0,0.09680925807835974,47.224028330907196
E01000212,0.048,0.057123375691279885,1.0,0,0.009123375691279884,19.007032690166422
E01000213,0.054,0.07333301059599207,1.0,0,0.019333010595992066,35.80187147405938
E01000214,0.089,0.10054132388086139,1.0,0,0.01154132388086139,12.967779641417293
E01000215,0.267,0.2818043878472753,1.0,0,0.01480438784727528,5.544714549541303
E01000216,0.156,0.20513415444694555,1.0,0,0.04913415444694555,31.49625285060612
E01000217,0.088,0.13004007194509168,1.0,0,0.042040071945091684,47.77280902851328
E01000218,0.11,0.1834448348004709,1.0,0,0.07344483480047091,66.76803163679173
E01000219,0.205,0.26666539886322044,1.0,0,0.06166539886322045,30.08068237230266
E01000220,0.185,0.30273351991091163,1.0,0,0.11773351991091163,63.63974049238467
E01000221,0.417,0.6132594415992279,1.0,0,0.19625944159922787,47.06461429238079
E01000222,0.179,0.26120961123119224,1.0,0,0.08220961123119225,45.9271571123979
E01000223,0.326,0.446128253692585,1.0,0,0.12012825369258501,36.84915757441258
E01000224,0.155,0.22484312714399446,1.0,0,0.06984312714399446,45.060082028383526
E01000225,0.171,0.2043233564292014,1.0,0,0.033323356429201395,19.487342941053445
E01000226,0.448,0.4725273361352377,1.0,0,0.024527336135237665,5.474851815901264
E01000227,0.132,0.11999739409182195,1.0,0,-0.01200260590817806,-9.092883263771256
E01000228,0.106,0.1255469823140605,1.0,0,0.019546982314060504,18.440549352887267
E01000229,0.199,0.2655798575862392,1.0,0,0.06657985758623919,33.45721486745688
E01000230,0.114,0.11621013456184637,1.0,0,0.0022101345618463636,1.9387145279354066
E01000231,0.12,0.16460035288611619,1.0,0,0.04460035288611619,37.16696073843016
E01000232,0.189,0.19461778931887475,1.0,0,0.005617789318874744,2.9723753009919283
E01000233,0.116,0.12709853829027448,1.0,0,0.011098538290274476,9.567705422650409
E01000234,0.117,0.12679982884855678,1.0,0,0.009799828848556777,8.37592209278357
E01000235,0.256,0.30232435727706597,1.0,0,0.046324357277065964,18.095452061353893
E01000236,0.172,0.22881649879415983,1.0,0,0.05681649879415984,33.03284813613944
E01000237,0.131,0.18649879901694968,1.0,0,0.05549879901694968,42.36549543278601
E01000238,0.165,0.2148400731508156,1.0,0,0.049840073150815595,30.206104939888235
E01000239,0.221,0.3139419167051332,1.0,0,0.09294191670513322,42.05516592992453
E01000240,0.201,0.20242105162562501,1.0,0,0.0014210516256250028,0.7069908585199018
E01000241,0.125,0.15132162821364212,1.0,0,0.026321628213642118,21.057302570913695
E01000242,0.171,0.20239401426821363,1.0,0,0.031394014268213616,18.35907267146995
E01000243,0.182,0.27777759228774446,1.0,0,0.09577759228774446,52.62505070755191
E01000244,0.185,0.23231822880611136,1.0,0,0.04731822880611136,25.57742097627641
E01000245,0.3,0.4359385002530629,1.0,0,0.13593850025306292,45.31283341768764
E01000246,0.061,0.0730811288478834,1.0,0,0.012081128847883399,19.805129258825243
E01000247,0.07,0.10391520651072544,1.0,0,0.03391520651072544,48.45029501532205
E01000248,0.106,0.13251999990799335,1.0,0,0.02651999990799335,25.018867837729577
E01000249,0.038,0.041944990964061804,1.0,0,0.003944990964061805,10.381555168583699
E01000250,0.133,0.16033401204868492,1.0,0,0.027334012048684908,20.551888758409703
E01000251,0.188,0.2530218862563967,1.0,0,0.06502188625639671,34.586109710849314
E01000252,0.173,0.2360053221578216,1.0,0,0.06300532215782162,36.419261362902674
E01000253,0.048,0.04742141461300782,1.0,0,-0.0005785853869921809,-1.205386222900377
E01000254,0.056,0.05899801230472072,1.0,0,0.002998012304720722,5.353593401287004
E01000255,0.207,0.24591504983496784,1.0,0,0.03891504983496785,18.79954098307626
E01000256,0.104,0.10844977740767975,1.0,0,0.004449777407679753,4.278632122768993
E01000257,0.241,0.34744069836601527,1.0,0,0.10644069836601527,44.166264882164015
E01000258,0.082,0.09054387877056318,1.0,0,0.008543878770563174,10.419364354345333
E01000259,0.132,0.16558435061961116,1.0,0,0.03358435061961115,25.442689863341784
E01000260,0.147,0.18553890682381458,1.0,0,0.038538906823814584,26.21694341756094
E01000261,0.093,0.1288197067471693,1.0,0,0.035819706747169305,38.51581370663366
E01000262,0.196,0.21456803611635294,0.75,1,0.018568036116352937,9.473487814465784
E01000263,0.054,0.0420394474597314,1.0,0,-0.0119605525402686,-22.14917137086778
E01000264,0.162,0.19505667191280557,1.0,0,0.03305667191280556,20.405353032596025
E01000265,0.186,0.24587371108656203,1.0,0,0.05987371108656203,32.19016725083981
E01000266,0.077,0.0633880432122824,1.0,0,-0.013611956787717594,-17.677865958074797
E01000267,0.119,0.10786895183877676,1.0,0,-0.011131048161223234,-9.353821984221206
E01000268,0.118,0.17326109337753448,1.0,0,0.05526109337753449,46.83143506570719
E01000269,0.06,0.07221122004818921,1.0,0,0.012211220048189211,20.352033413648684
E01000270,0.102,0.1144865133444956,1.0,0,0.012486513344495603,12.241679749505494
E01000271,0.07,0.07608484769528728,1.0,0,0.0060848476952872765,8.692639564696108
E01000272,0.071,0.059973439292710484,1.0,0,-0.01102656070728951,-15.530367193365509
E01000273,0.176,0.2117335767845147,1.0,0,0.03573357678451472,20.30316862756518
E01000274,0.164,0.22034806499054138,1.0,0,0.056348064990541374,34.35857621374474
E01000275,0.151,0.1745387091489113,1.0,0,0.02353870914891129,15.588549105239267
E01000276,0.061,0.05305041457672953,1.0,0,-0.00794958542327047,-13.032107251263064
E01000277,0.244,0.32878925649295687,1.0,0,0.08478925649295688,34.74969528399872
E01000278,0.07,0.05830866720997732,1.0,0,-0.011691332790022685,-16.70190398574669
E01000279,0.025,0.03840116154106964,1.0,0,0.013401161541069635,53.604646164278535
E01000280,0.054,0.043463342168332766,1.0,0,-0.010536657831667233,-19.512329317902285
E01000281,0.234,0.29256683308153736,1.0,0,0.058566833081537345,25.02856114595613
E01000282,0.075,0.0874445729969963,1.0,0,0.012444572996996306,16.592763995995075
E01000283,0.063,0.05254269002892683,1.0,0,-0.010457309971073171,-16.59890471598916
E01000284,0.235,0.2731893195279693,1.0,0,0.038189319527969334,16.250774267220994
E01000285,0.099,0.16176889671796946,1.0,0,0.06276889671796945,63.40292597774692
E01000286,0.195,0.28474710006541953,1.0,0,0.08974710006541953,46.02415387970232
E01000287,0.231,0.29803689440961967,1.0,0,0.06703689440961966,29.020300610224957
E01000288,0.152,0.17499417623233313,1.0,0,0.02299417623233313,15.127747521271797
E01000289,0.244,0.4096968969428731,1.0,0,0.1656968969428731,67.90856432084964
E01000290,0.141,0.17073535662597278,1.0,0,0.029735356625972792,21.088905408491346
E01000291,0.255,0.3829449111590971,1.0,0,0.12794491115909712,50.17447496435181
E01000292,0.086,0.11736495303586338,1.0,0,0.03136495303586338,36.47087562309696
E01000293,0.079,0.07458640732789633,1.0,0,-0.004413592672103672,-5.586826167219838
E01000294,0.153,0.21283330375100837,1.0,0,0.05983330375100837,39.10673447778325
E01000295,0.154,0.15263908328243403,1.0,0,-0.0013609167175659687,-0.883712154263616
E01000296,0.152,0.21879620367273983,1.0,0,0.06679620367273983,43.94487083732884
E01000297,0.198,0.19738097702039967,1.0,0,-0.0006190229796003421,-0.3126378684850213
E01000298,0.186,0.23519962488976962,1.0,0,0.049199624889769616,26.451411231058934
E01000299,0.209,0.28884863332162886,1.0,0,0.07984863332162886,38.20508771369802
E01000300,0.184,0.20314273577084047,1.0,0,0.01914273577084047,10.403660745021995
E01000301,0.081,0.09093383319781219,1.0,0,0.009933833197812186,12.263991602237267
E01000302,0.214,0.3006066082122349,1.0,0,0.0866066082122349,40.47037766926864
E01000303,0.107,0.09712463050993334,1.0,0,-0.009875369490066663,-9.229317280436135
E01000304,0.175,0.1972313356352324,1.0,0,0.022231335635232413,12.70362036298995
E01000305,0.293,0.3245340876431734,1.0,0,0.03153408764317339,10.762487250229826
E01000306,0.244,0.21500785034763414,1.0,0,-0.02899214965236585,-11.882028546051579
E01000307,0.254,0.300143530222087,1.0,0,0.046143530222087004,18.166744181924017
E01000308,0.376,0.5130821100838592,1.0,0,0.13708211008385918,36.45800800102638
E01000309,0.149,0.17756531278462354,1.0,0,0.028565312784623542,19.17135086216345
E01000310,0.202,0.2611390919213019,1.0,0,0.0591390919213019,29.276778178862326
E01000311,0.08,0.11349950907443034,1.0,0,0.033499509074430334,41.87438634303792
E01000312,0.462,0.3554874761674066,1.0,0,-0.10651252383259341,-23.05465883822368
E01000313,0.241,0.29124404573275486,1.0,0,0.05024404573275487,20.848151756329823
E01000314,0.124,0.15389002735215102,1.0,0,0.029890027352151016,24.10486076786372
E01000315,0.377,0.4442211627103342,1.0,0,0.06722116271033418,17.830547138019675
E01000316,0.259,0.3002564586334008,1.0,0,0.04125645863340077,15.929134607490646
E01000317,0.201,0.20934644683359116,1.0,0,0.008346446833591148,4.152461111239377
E01000318,0.222,0.19448362981671133,1.0,0,-0.027516370183288674,-12.394761343823728
E01000319,0.133,0.14878334248982145,1.0,0,0.01578334248982144,11.86717480437702
E01000320,0.126,0.12978436851585673,1.0,0,0.0037843685158567286,3.0034670760767685
E01000321,0.175,0.20929158221218025,1.0,0,0.03429158221218026,19.59518983553158
E01000322,0.169,0.2285874658943982,1.0,0,0.0595874658943982,35.258855558815505
E01000323,0.222,0.2527848286308617,1.0,0,0.03078482863086171,13.867039923811582
E01000324,0.135,0.15265701323700664,1.0,0,0.017657013237006636,13.07926906444936
E01000325,0.047,0.040750607516829435,1.0,0,-0.0062493924831705655,-13.296579751426735
E01000326,0.056,0.07842133670319038,1.0,0,0.022421336703190374,40.0381012556971
E01000327,0.052,0.06441195135658709,1.0,0,0.01241195135658709,23.869137224205943
E01000328,0.056,0.07562809566059857,1.0,0,0.019628095660598567,35.05017082249744
E01000329,0.076,0.11746776734590395,1.0,0,0.04146776734590395,54.56285177092625
E01000330,0.13,0.1766510908588554,1.0,0,0.04665109085885538,35.88545450681183
E01000331,0.133,0.20963903453584043,1.0,0,0.07663903453584042,57.623334237474005
E01000332,0.092,0.11341927439492255,1.0,0,0.021419274394922555,23.281819994481037
E01000333,0.181,0.2524349733618463,1.0,0,0.07143497336184629,39.46683611151729
E01000334,0.089,0.10487668404670455,1.0,0,0.01587668404670456,17.838970838993887
E01000335,0.235,0.2909759112463166,1.0,0,0.05597591124631662,23.819536700560267
E01000336,0.302,0.40379864762783746,1.0,0,0.10179864762783747,33.70816146617135
E01000337,0.086,0.15640638190483572,1.0,0,0.07040638190483572,81.8678859358555
E01000338,0.145,0.1685919206400568,1.0,0,0.0235919206400568,16.270290096590898
E01000339,0.086,0.1287391430554654,1.0,0,0.04273914305546542,49.696677971471416
E01000340,0.083,0.08067419884214329,1.0,0,-0.002325801157856716,-2.8021700697068868
