LSOA11CD,Education_2019,Education_2025_pred,confidence,boundary_changed,change,pct_change
E01000072,34.242,31.274387155033885,1.0,0,-2.967612844966112,-8.666587363372795
E01000073,35.14,31.226237055522738,1.0,0,-3.913762944477263,-11.137629324067339
E01000074,32.398,31.88951463518933,1.0,0,-0.5084853648106744,-1.5694961565858212
E01000075,36.347,32.30257409623983,1.0,0,-4.044425903760171,-11.12726195768611
E01000076,36.193,37.31181413509467,1.0,0,1.1188141350946736,3.091244536497869
E01000077,33.494,31.350372957976777,1.0,0,-2.1436270420232226,-6.400032967167919
E01000078,33.668,33.25839406155562,1.0,0,-0.4096059384443791,-1.2166031200082543
E01000079,24.526,26.606282422323847,1.0,0,2.0802824223238474,8.481947412231294
E01000080,26.379,27.604310637033883,1.0,0,1.225310637033882,4.645023075301876
E01000081,30.952,28.93610760216614,1.0,0,-2.0158923978338628,-6.512963291011446
E01000082,31.053,30.89122578742593,1.0,0,-0.16177421257406976,-0.5209616223040279
E01000083,27.072,31.694910102018483,1.0,0,4.6229101020184835,17.076352327195934
E01000084,36.839,35.384104796926,1.0,0,-1.4548952030739954,-3.949334137935328
E01000085,36.259,35.241212294664685,1.0,0,-1.0177877053353157,-2.8069933129300746
E01000086,28.503,30.406163300476432,1.0,0,1.9031633004764323,6.677063117834728
E01000087,27.171,30.446489329993057,1.0,0,3.275489329993057,12.055093040348376
E01000088,20.313,25.279470227444186,1.0,0,4.966470227444187,24.449713126786726
E01000089,25.246,27.475537186672526,1.0,0,2.229537186672527,8.83124925403045
E01000090,22.024,25.43405538450297,1.0,0,3.410055384502968,15.483360808676752
E01000091,32.562,30.657830693337417,1.0,0,-1.904169306662581,-5.847826628163446
E01000092,18.788,23.1507336056541,0.75,1,4.3627336056541,23.22085163750319
E01000093,27.955,31.87608071595403,1.0,0,3.92108071595403,14.026402131833413
E01000094,10.866,16.34819153886969,1.0,0,5.482191538869689,50.452710646693255
E01000095,22.314,22.641674537182006,1.0,0,0.32767453718200557,1.4684706336022477
E01000096,34.307,26.256115346930883,1.0,0,-8.050884653069119,-23.467177698630362
E01000097,32.926,30.43653318463752,1.0,0,-2.4894668153624835,-7.560793340710938
E01000098,31.389,27.870645395570385,1.0,0,-3.5183546044296143,-11.208877646403563
E01000099,25.037,25.446533375124332,1.0,0,0.4095333751243331,1.6357126457815756
E01000100,29.622,28.35396887864623,1.0,0,-1.2680311213537685,-4.28070731670302
E01000101,28.988,30.385506460616092,1.0,0,1.3975064606160927,4.820982684614643
E01000102,23.976,27.210645827127927,1.0,0,3.2346458271279275,13.491182128494861
E01000103,26.208,24.288864266632206,1.0,0,-1.919135733367792,-7.322709605341088
E01000104,31.664,27.52665187663389,1.0,0,-4.137348123366113,-13.066410192540781
E01000105,36.132,32.13843027585591,1.0,0,-3.9935697241440877,-11.052722584257966
E01000106,27.219,29.761235648235555,1.0,0,2.542235648235554,9.339930373031903
E01000107,29.324,27.428294812368435,1.0,0,-1.8957051876315667,-6.464688267738257
E01000108,20.596,25.69941521792059,1.0,0,5.103415217920588,24.77867167372591
E01000109,22.485,25.93894936809518,0.75,1,3.4539493680951807,15.361126831644121
E01000110,12.848,13.88441416062155,1.0,0,1.0364141606215487,8.06673537221006
E01000111,20.878,25.353151771302315,1.0,0,4.475151771302315,21.434772350331997
E01000112,18.969,20.55625255213301,1.0,0,1.587252552133009,8.36761322227323
E01000113,16.983,21.542160276743545,1.0,0,4.559160276743544,26.84543529849581
E01000114,19.124,23.46097738051729,1.0,0,4.33697738051729,22.67819169900277
E01000115,3.734,4.252332969097827,1.0,0,0.5183329690978269,13.881439986551337
E01000116,3.87,4.785305580348944,1.0,0,0.915305580348944,23.651306985760826
E01000117,6.077,6.749851790915864,1.0,0,0.672851790915864,11.072104507419187
E01000118,8.59,8.745913348182992,1.0,0,0.15591334818299174,1.8150564398485651
E01000119,3.312,5.482631736135568,1.0,0,2.1706317361355683,65.5383978301802
E01000120,4.436,4.195081167422113,1.0,0,-0.24091883257788727,-5.4309926189785225
E01000121,22.583,25.5529972466938,1.0,0,2.9699972466938007,13.151473438842496
E01000122,2.257,4.372116483188459,1.0,0,2.115116483188459,93.71362353515548
E01000123,8.519,8.819327786695496,1.0,0,0.30032778669549565,3.525387800158418
E01000124,14.674,16.993215550274655,1.0,0,2.319215550274656,15.804930831911244
E01000125,23.785,23.606928324983436,0.75,1,-0.1780716750165645,-0.748672167401995
E01000126,13.21,21.8384850492614,1.0,0,8.6284850492614,65.31782777639212
E01000127,21.348,26.82676994185791,1.0,0,5.478769941857912,25.664090040556083
E01000128,22.529,26.087928594930325,1.0,0,3.5589285949303253,15.797099715612434
E01000129,23.973,29.418449391124348,1.0,0,5.445449391124349,22.714926755618194
E01000130,19.118,23.532318572524076,1.0,0,4.414318572524078,23.089855489716907
E01000131,10.9,20.328927080390567,1.0,0,9.428927080390567,86.5039181687208
E01000132,22.698,28.351327036734624,1.0,0,5.653327036734623,24.906718815466665
E01000133,24.516,26.1893993403785,1.0,0,1.6733993403785021,6.825743760721579
E01000134,20.26,24.094325018217454,1.0,0,3.834325018217452,18.925592390017037
E01000135,4.357,6.7394566290788855,1.0,0,2.3824566290788853,54.681125294443085
E01000136,0.946,1.7884821819260253,1.0,0,0.8424821819260253,89.05731310000269
E01000137,8.14,18.270839663384635,1.0,0,10.130839663384634,124.45748972216994
E01000138,8.449,17.789597608167604,1.0,0,9.340597608167604,110.55269982444791
E01000139,4.481,7.737709194077205,1.0,0,3.256709194077205,72.67817884573097
E01000140,9.457,11.380706828225321,1.0,0,1.9237068282253205,20.34161814767178
E01000141,11.28,16.8361546669106,1.0,0,5.556154666910599,49.25669030949113
E01000142,8.856,13.585814308516166,1.0,0,4.729814308516167,53.40802064720152
E01000143,16.558,21.779172305248167,1.0,0,5.221172305248167,31.532626556638284
E01000144,8.328,9.668229836264715,1.0,0,1.3402298362647151,16.093057592035485
E01000145,4.679,10.422551918085194,1.0,0,5.743551918085194,122.75169733030977
E01000146,4.798,8.648608905804823,1.0,0,3.8506089058048225,80.25445822852902
E01000147,9.893,20.904142432721503,1.0,0,11.011142432721503,111.30235957466394
E01000148,15.794,22.287367409549656,0.75,1,6.493367409549656,41.11287456977115
E01000150,9.297,16.169530521112687,1.0,0,6.872530521112687,73.92202346039245
E01000151,18.815,27.228586368848493,1.0,0,8.413586368848492,44.71744017458672
E01000152,25.229,22.479186289493178,1.0,0,-2.749813710506821,-10.899416189729365
E01000153,36.066,28.708684767949848,1.0,0,-7.357315232050155,-20.399587511923013
E01000154,22.212,23.51417225287392,1.0,0,1.3021722528739197,5.862471874995136
E01000155,12.175,18.89927472983483,0.75,1,6.724274729834828,55.230182585912345
E01000156,1.668,3.5782185127664405,1.0,0,1.9102185127664406,114.52149357112954
E01000157,10.386,7.921895801477927,1.0,0,-2.4641041985220724,-23.725247434258353
E01000158,10.783,10.565972787990729,1.0,0,-0.21702721200927044,-2.0126793286587263
E01000159,4.883,8.056980377830833,1.0,0,3.1739803778308326,65.00062211408627
E01000160,7.531,7.084036425028083,1.0,0,-0.4469635749719165,-5.934983069604522
E01000161,3.782,9.170750287519663,1.0,0,5.388750287519663,142.4841429804247
E01000162,9.943,12.326668212983613,1.0,0,2.383668212983613,23.97333011147152
E01000163,13.328,17.175049938790373,1.0,0,3.8470499387903736,28.864420309051425
E01000164,11.909,16.864317873492944,1.0,0,4.955317873492943,41.609857028238665
E01000165,5.196,8.880672129302033,1.0,0,3.684672129302033,70.9136283545426
E01000166,7.16,9.650965173362671,1.0,0,2.490965173362671,34.790016387746796
E01000167,22.649,22.89565899676014,1.0,0,0.24665899676013936,1.0890502748913389
E01000168,3.41,3.9396227445389904,1.0,0,0.5296227445389903,15.531458784134612
E01000169,4.871,5.673495083160372,1.0,0,0.8024950831603714,16.474955515507524
E01000170,10.294,13.742265456649738,1.0,0,3.4482654566497377,33.49781869681113
E01000171,12.3,15.100771541707857,1.0,0,2.8007715417078565,22.770500339088265
E01000172,2.666,4.174575673968642,1.0,0,1.5085756739686418,56.58573420737591
E01000173,5.844,5.92619940833603,1.0,0,0.08219940833603001,1.4065607175912047
E01000174,8.05,11.520811677781081,1.0,0,3.4708116777810805,43.11567301591404
E01000175,2.159,3.406659889471748,1.0,0,1.2476598894717483,57.788785987575196
E01000176,19.609,18.967215567033776,1.0,0,-0.6417844329662259,-3.2729075065848634
E01000177,4.627,3.2741741990271604,1.0,0,-1.3528258009728393,-29.237644282966055
E01000178,1.098,2.0007363853754647,1.0,0,0.9027363853754646,82.21642854057055
E01000179,2.024,2.417380179514697,1.0,0,0.39338017951469695,19.435779620291353
E01000180,4.839,7.0943615085970215,1.0,0,2.255361508597021,46.608008030523266
E01000181,0.31,0.8831760956825894,1.0,0,0.5731760956825893,184.89551473631914
E01000182,0.42,0.8587593666943207,1.0,0,0.43875936669432075,104.46651587960018
E01000183,1.885,2.2985393697629233,1.0,0,0.41353936976292327,21.93842810413386
E01000184,17.632,18.99436261372524,1.0,0,1.3623626137252387,7.726648217588695
E01000185,12.502,17.420206776672877,1.0,0,4.918206776672877,39.339359915796486
E01000186,3.442,3.3568965900952294,1.0,0,-0.08510340990477072,-2.472498835118266
E01000187,7.661,9.967469733154886,1.0,0,2.306469733154886,30.106640558084923
E01000188,2.684,3.39131529721284,1.0,0,0.70731529721284,26.353028957259315
E01000189,25.611,20.432421292425566,1.0,0,-5.1785787075744345,-20.220134737317697
E01000190,5.319,7.247610628396755,1.0,0,1.928610628396755,36.25889506292076
E01000191,1.76,3.596937304411491,1.0,0,1.8369373044114912,104.3714377506529
E01000192,6.778,12.005893631373183,1.0,0,5.227893631373184,77.13032799311277
E01000193,7.965,12.64305003055724,1.0,0,4.678050030557241,58.73258042130874
E01000194,5.706,15.176688836023168,1.0,0,9.470688836023168,165.9777223277807
E01000195,23.459,24.580905211139935,1.0,0,1.1219052111399357,4.782408504795327
E01000196,5.839,8.82628018396146,1.0,0,2.9872801839614596,51.160818358648044
E01000197,1.749,5.4347431069137535,1.0,0,3.6857431069137534,210.73431143017456
E01000198,2.096,4.276032259766099,1.0,0,2.180032259766099,104.00917269876426
E01000199,1.162,1.7507255629743512,1.0,0,0.5887255629743513,50.664850514143836
E01000200,1.098,3.355440582788543,1.0,0,2.2574405827885426,205.59568149258126
E01000201,0.774,2.3254574804577377,1.0,0,1.5514574804577377,200.4467029015165
E01000202,1.508,1.8782696489093982,1.0,0,0.3702696489093982,24.55369024598131
E01000203,5.763,12.093945502117824,1.0,0,6.3309455021178245,109.85503213808477
E01000204,3.121,3.685948211701096,1.0,0,0.564948211701096,18.101512710704775
E01000205,1.073,0.990642849719297,1.0,0,-0.082357150280703,-7.675410091398231
E01000206,1.793,4.109753103108959,1.0,0,2.316753103108959,129.21099292297598
E01000207,2.896,3.416143110490429,1.0,0,0.5201431104904293,17.960742765553498
E01000208,1.282,1.5490887233133555,1.0,0,0.2670887233133554,20.833753768592466
E01000209,0.414,0.8177158173869117,1.0,0,0.4037158173869117,97.51589791954389
E01000210,0.518,1.1873253300805653,1.0,0,0.6693253300805653,129.2133841854373
E01000211,3.225,9.189601884044238,1.0,0,5.964601884044239,184.94889562927872
E01000212,0.467,2.033873938908794,1.0,0,1.566873938908794,335.5190447342171
E01000213,1.321,2.154424905208978,1.0,0,0.8334249052089782,63.09045459568343
E01000214,0.416,1.4576349395368657,1.0,0,1.0416349395368658,250.3930143117466
E01000215,6.101,10.505400139869149,1.0,0,4.404400139869149,72.19144631813062
E01000216,2.247,4.599671279546818,1.0,0,2.3526712795468185,104.70277167542584
E01000217,9.331,10.725758794758686,1.0,0,1.3947587947586868,14.94758112483857
E01000218,9.755,10.411282160202788,1.0,0,0.6562821602027871,6.727649002591358
E01000219,14.667,16.655329354824662,1.0,0,1.9883293548246623,13.556482953737387
E01000220,7.734,13.35969837877948,1.0,0,5.6256983787794805,72.73982905067858
E01000221,23.471,26.437830015077665,1.0,0,2.966830015077665,12.640407375389481
E01000222,12.267,18.10141944665012,1.0,0,5.83441944665012,47.56190956753991
E01000223,21.168,24.832289238727892,1.0,0,3.6642892387278927,17.310512276681276
E01000224,14.005,19.49052998661913,1.0,0,5.485529986619129,39.16836834429939
E01000225,6.55,8.063103812274411,1.0,0,1.5131038122744114,23.100821561441393
E01000226,23.481,25.965647530509738,1.0,0,2.4846475305097364,10.581523489245502
E01000227,4.644,6.83479822865211,1.0,0,2.1907982286521097,47.1748111251531
E01000228,5.053,6.881706802535605,1.0,0,1.8287068025356055,36.19051657501693
E01000229,11.185,16.494905694173255,1.0,0,5.3099056941732545,47.473452786528874
E01000230,8.824,9.135426416250041,1.0,0,0.3114264162500415,3.5293111542389113
E01000231,4.325,9.311606479797822,1.0,0,4.986606479797822,115.29725964850455
E01000232,5.022,7.233320280688769,1.0,0,2.211320280688769,44.03266190140917
E01000233,4.009,5.549930415455627,1.0,0,1.5409304154556267,38.43677763670807
E01000234,3.867,6.217504026155249,1.0,0,2.3505040261552494,60.78365725769975
E01000235,18.521,20.14388041195921,1.0,0,1.6228804119592084,8.762380065650929
E01000236,3.637,7.825043350055598,1.0,0,4.188043350055597,115.1510406944074
E01000237,1.569,6.6937416336111815,1.0,0,5.1247416336111815,326.62470577509123
E01000238,4.747,11.085054891249086,1.0,0,6.338054891249087,133.5170611175287
E01000239,6.545,13.916443751421074,1.0,0,7.371443751421074,112.6271008620485
E01000240,5.762,12.26967425686444,1.0,0,6.50767425686444,112.94124013995905
E01000241,1.467,4.897113618298907,1.0,0,3.430113618298907,233.8182425561627
E01000242,3.59,7.766362775359477,1.0,0,4.176362775359477,116.33322494037542
E01000243,4.629,11.603318899233146,1.0,0,6.974318899233147,150.6657787693486
E01000244,6.449,12.553107876178414,1.0,0,6.104107876178414,94.65200614325343
E01000245,11.778,22.57225890961,1.0,0,10.794258909609999,91.64763889972829
E01000246,1.711,2.431014345017186,1.0,0,0.7200143450171861,42.081492987562015
E01000247,2.68,3.8879693813669105,1.0,0,1.2079693813669103,45.07348437936233
E01000248,1.477,1.3489165445620832,1.0,0,-0.12808345543791688,-8.6718656356071
E01000249,1.17,1.1547124829467474,1.0,0,-0.015287517053252486,-1.3066253891668793
E01000250,3.559,6.313220484056356,1.0,0,2.754220484056356,77.38748199090632
E01000251,7.175,10.497773367253862,1.0,0,3.3227733672538617,46.31043020562874
E01000252,2.148,4.534465317222031,1.0,0,2.3864653172220307,111.1017373008394
E01000253,3.48,4.375309129764445,1.0,0,0.8953091297644451,25.727273843805893
E01000254,2.182,1.8215605256110483,1.0,0,-0.36043947438895163,-16.518766012325923
E01000255,6.712,11.036540935359245,1.0,0,4.324540935359245,64.42999009772414
E01000256,3.474,5.857351818596165,1.0,0,2.3833518185961644,68.6054064074889
E01000257,17.095,17.371809997933717,1.0,0,0.27680999793371797,1.6192453813028254
E01000258,3.553,4.76869726898393,1.0,0,1.2156972689839298,34.21607849659245
E01000259,3.908,6.929237673231038,1.0,0,3.0212376732310378,77.30904998032338
E01000260,10.626,12.91250504045777,1.0,0,2.2865050404577705,21.518022213982405
E01000261,1.12,1.6663900891314676,1.0,0,0.5463900891314675,48.78482938673816
E01000262,7.639,11.890769884462589,0.75,1,4.251769884462589,55.65872345153277
E01000263,1.201,0.9599595241285346,1.0,0,-0.2410404758714655,-20.069981338173644
E01000264,5.608,10.624501610420985,1.0,0,5.016501610420986,89.4525964768364
E01000265,6.251,11.22872287295643,1.0,0,4.97772287295643,79.63082503529722
E01000266,2.204,2.374439888017384,1.0,0,0.17043988801738363,7.733207260316862
E01000267,2.451,4.113323669631621,1.0,0,1.6623236696316206,67.82226314286498
E01000268,8.957,9.905144509408348,1.0,0,0.9481445094083476,10.585514228071313
E01000269,5.73,5.367432972068903,1.0,0,-0.36256702793109774,-6.327522302462438
E01000270,2.743,3.2644513646864306,1.0,0,0.5214513646864307,19.010257553278556
E01000271,2.069,2.8105426120656407,1.0,0,0.7415426120656408,35.8406289060242
E01000272,1.163,1.320475181171221,1.0,0,0.15747518117122095,13.540428303630348
E01000273,3.636,7.7610581168291795,1.0,0,4.125058116829179,113.45044325712813
E01000274,7.751,10.636043551066004,1.0,0,2.885043551066004,37.22156561819125
E01000275,3.017,4.587084199170621,1.0,0,1.5700841991706214,52.04123961453833
E01000276,0.771,1.2668330321426464,1.0,0,0.4958330321426464,64.31038030384518
E01000277,4.07,8.459564257287091,1.0,0,4.389564257287091,107.85170165324547
E01000278,0.964,1.397104989586559,1.0,0,0.4331049895865591,44.92790348408289
E01000279,1.781,3.0827950339173524,1.0,0,1.3017950339173525,73.093488709565
E01000280,0.945,0.9954189808136764,1.0,0,0.05041898081367646,5.335341885045129
E01000281,6.189,9.776313416534858,1.0,0,3.587313416534858,57.96273091832054
E01000282,1.968,2.8563502567488084,1.0,0,0.8883502567488084,45.139748818537015
E01000283,0.596,0.9596693976771054,1.0,0,0.3636693976771054,61.018355314950576
E01000284,5.239,9.876075520795151,1.0,0,4.637075520795151,88.5106990035341
E01000285,8.337,10.249111068968869,1.0,0,1.9121110689688692,22.935241321444995
E01000286,11.092,16.01628334801983,1.0,0,4.924283348019829,44.394909376305705
E01000287,21.677,20.2414432100119,1.0,0,-1.435556789988098,-6.622488305522435
E01000288,8.012,8.431124427603356,1.0,0,0.41912442760335544,5.231208532243578
E01000289,28.383,29.64256230237917,1.0,0,1.2595623023791696,4.43773492012532
E01000290,10.938,13.252203195845198,1.0,0,2.314203195845197,21.15746202089227
E01000291,25.657,22.525421999765786,1.0,0,-3.1315780002342137,-12.205550143174236
E01000292,3.672,4.636868151793976,1.0,0,0.9648681517939761,26.276365789596298
E01000293,1.381,1.855461996059875,1.0,0,0.47446199605987505,34.3564081144008
E01000294,2.224,4.758429526875734,1.0,0,2.5344295268757335,113.95816217966427
E01000295,1.118,2.800512629728601,1.0,0,1.682512629728601,150.49307958216465
E01000296,4.316,6.0683872070258325,1.0,0,1.7523872070258326,40.60211323044098
E01000297,7.204,9.061483811447333,1.0,0,1.8574838114473335,25.784061791328895
E01000298,1.708,4.903626439445123,1.0,0,3.195626439445123,187.09756671224372
E01000299,2.994,8.711351367301281,1.0,0,5.717351367301282,190.96029950906083
E01000300,3.089,3.5974898173265597,1.0,0,0.5084898173265597,16.461308427535116
E01000301,1.066,1.7463941481538725,1.0,0,0.6803941481538724,63.826843166404544
E01000302,6.762,10.438954962387282,1.0,0,3.676954962387282,54.37673709534579
E01000303,1.124,1.394724221480177,1.0,0,0.27072422148017683,24.085784829197223
E01000304,4.188,5.543536070572642,1.0,0,1.3555360705726427,32.36714590670111
E01000305,15.048,24.648867435321527,1.0,0,9.600867435321527,63.80161772542216
E01000306,13.002,20.65497968332527,1.0,0,7.652979683325269,58.860019099563665
E01000307,18.495,23.45796814872549,1.0,0,4.962968148725491,26.834107319413302
E01000308,25.938,22.815882963815753,1.0,0,-3.122117036184246,-12.036845694287326
E01000309,3.428,10.321802410513412,1.0,0,6.893802410513412,201.102754098991
E01000310,14.199,17.191376542969415,1.0,0,2.9923765429694154,21.074558370092365
E01000311,1.966,4.65528921466782,1.0,0,2.68928921466782,136.7898888437345
E01000312,9.643,22.091506199008926,1.0,0,12.448506199008925,129.093707342206
E01000313,11.933,22.66516994851546,1.0,0,10.732169948515459,89.93689724725935
E01000314,2.835,8.158735118437908,1.0,0,5.3237351184379085,187.78607119710438
E01000315,23.302,22.515802101211964,1.0,0,-0.7861978987880356,-3.3739502994937585
E01000316,3.672,10.145455141332718,1.0,0,6.4734551413327175,176.2923513434836
E01000317,2.406,5.378215863423399,1.0,0,2.9722158634233993,123.53349390787196
E01000318,3.402,7.6593604030958,1.0,0,4.2573604030958,125.14286899164607
E01000319,1.877,3.6759161684177997,1.0,0,1.7989161684177997,95.83996635150771
E01000320,1.303,3.142202029393379,1.0,0,1.839202029393379,141.15134531031308
E01000321,4.408,7.8452880057556715,1.0,0,3.437288005755671,77.97840303438454
E01000322,2.411,6.536581759463166,1.0,0,4.1255817594631665,171.11496306359047
E01000323,4.866,11.952591843153433,1.0,0,7.086591843153434,145.63485086628512
E01000324,4.525,7.605478087907569,1.0,0,3.0804780879075686,68.07686382116172
E01000325,11.501,9.82422283705396,1.0,0,-1.6767771629460402,-14.579403207947484
E01000326,16.265,14.3855254950649,1.0,0,-1.8794745049351,-11.555330494528743
E01000327,11.786,9.84541647978014,1.0,0,-1.9405835202198602,-16.465157985914306
E01000328,17.211,13.608749857480682,1.0,0,-3.602250142519317,-20.929929362148147
E01000329,20.584,17.62722970338512,1.0,0,-2.9567702966148808,-14.36441069090012
E01000330,13.023,15.20536692039637,1.0,0,2.1823669203963707,16.757789452479233
E01000331,33.267,30.863615279093068,1.0,0,-2.403384720906935,-7.22453097936975
E01000332,16.749,17.72693537740524,1.0,0,0.9779353774052417,5.838768746822149
E01000333,34.467,28.228907661234576,1.0,0,-6.238092338765423,-18.098738906099815
E01000334,20.914,18.601950849526258,1.0,0,-2.3120491504737437,-11.055030842850451
E01000335,37.431,30.57420999982443,1.0,0,-6.856790000175568,-18.31847933577935
E01000336,24.927,28.158648495151866,1.0,0,3.231648495151866,12.96445017511881
E01000337,15.541,20.007590849308237,1.0,0,4.466590849308236,28.740691392498785
E01000338,17.74,19.81053664740354,1.0,0,2.070536647403543,11.671570729445001
E01000339,23.223,19.418629682392123,1.0,0,-3.8043703176078765,-16.38190723682503
E01000340,19.776,15.39222803752341,1.0,0,-4.38377196247659,-22.16713168728049
E01000341,14.854,13.120285673424048,1.0,0,-1.7337143265759511,-11.671700057734961
E01000342,17.66,12.789453572197628,1.0,0,-4.870546427802372,-27.57953809627617
E01000343,15.982,13.114184247801681,1.0,0,-2.867815752198318,-17.94403549116705
E01000344,12.306,9.124161834826557,1.0,0,-3.181838165173442,-25.85599029069919
E01000345,12.598,9.633682288736583,1.0,0,-2.9643177112634174,-23.53006597287996
E01000346,15.303,12.59457455511221,1.0,0,-2.7084254448877907,-17.698656765913814
E01000347,22.953,16.745944757615163,1.0,0,-6.207055242384836,-27.04245737979713
E01000348,12.641,8.492782540536787,1.0,0,-4.148217459463213,-32.81557993404962
E01000349,9.743,7.874027976946531,1.0,0,-1.8689720230534697,-19.182716032571793
E01000350,17.944,11.880571864132378,1.0,0,-6.063428135867621,-33.7908389203501
