LSOA11CD,AdultSkills_2019,AdultSkills_2025_pred,confidence,boundary_changed,change,pct_change
E01004646,0.149,0.14879603810331582,1.0,0,-0.00020396189668417386,-0.13688717898266703
E01004647,0.184,0.17783728484341885,1.0,0,-0.00616271515658115,-3.3493017155332336
E01004648,0.146,0.12541424853188388,1.0,0,-0.020585751468116115,-14.099829772682272
E01004649,0.148,0.13283573478483604,1.0,0,-0.015164265215163952,-10.246125145381049
E01004650,0.108,0.09980264549675502,1.0,0,-0.008197354503244977,-7.590143058560165
E01004651,0.101,0.11282371740999758,1.0,0,0.011823717409997575,11.706650900987697
E01004652,0.11,0.11679131179954828,1.0,0,0.006791311799548283,6.173919817771166
E01004653,0.086,0.10177895216739602,1.0,0,0.015778952167396026,18.347618799297706
E01004654,0.071,0.1067683316134008,1.0,0,0.0357683316134008,50.37793184986029
E01004656,0.157,0.1489865331199235,1.0,0,-0.008013466880076509,-5.104119031895865
E01004657,0.098,0.10139897805315232,1.0,0,0.003398978053152313,3.4683449521962375
E01004658,0.181,0.15926333705363555,1.0,0,-0.02173666294636445,-12.009206047715166
E01004659,0.108,0.10927339512057696,1.0,0,0.0012733951205769617,1.1790695560897793
E01004660,0.083,0.09141525507779158,1.0,0,0.008415255077791575,10.138861539507921
E01004661,0.185,0.1641414870059359,1.0,0,-0.020858512994064105,-11.2748718886833
E01004662,0.085,0.09390927233230427,1.0,0,0.008909272332304263,10.481496861534426
E01004663,0.146,0.15373250545353828,1.0,0,0.007732505453538291,5.296236612012528
E01004665,0.408,0.3392234444831698,1.0,0,-0.06877655551683015,-16.85699890118386
E01004666,0.227,0.19420268101484509,1.0,0,-0.03279731898515492,-14.448158143240054
E01004667,0.224,0.19600750424841218,0.75,1,-0.027992495751587826,-12.496649889101707
E01004668,0.183,0.22141174730547386,1.0,0,0.038411747305473865,20.99002584998572
E01004669,0.297,0.2638217543630776,1.0,0,-0.0331782456369224,-11.17112647707825
E01004670,0.461,0.4053599020183088,1.0,0,-0.05564009798169123,-12.069435570865775
E01004674,0.331,0.26151207737065635,1.0,0,-0.06948792262934367,-20.993330099499598
E01004675,0.236,0.2484752269231037,1.0,0,0.01247522692310371,5.286113103010047
E01004676,0.221,0.18332122041517565,1.0,0,-0.03767877958482435,-17.04922153159473
E01004677,0.226,0.1924619316619899,1.0,0,-0.033538068338010096,-14.839853246907122
E01004678,0.255,0.22367963083967274,1.0,0,-0.031320369160327266,-12.28249770993226
E01004679,0.271,0.2502857186242203,1.0,0,-0.02071428137577974,-7.643646264125365
E01004680,0.107,0.11129787179196843,1.0,0,0.00429787179196843,4.016702609316289
E01004681,0.111,0.11386296308491907,1.0,0,0.002862963084919068,2.5792460224496105
E01004682,0.119,0.12356277710237226,1.0,0,0.004562777102372267,3.8342664725817377
E01004683,0.083,0.09451793819489543,1.0,0,0.011517938194895425,13.877033969753523
E01004684,0.272,0.20035033341797723,1.0,0,-0.07164966658202279,-26.3417891845672
E01004686,0.307,0.23433537587924064,1.0,0,-0.07266462412075936,-23.66925867125712
E01004687,0.093,0.09643488470720707,1.0,0,0.00343488470720707,3.693424416351688
E01004688,0.09,0.1009720090419007,0.75,1,0.01097200904190071,12.191121157667457
E01004689,0.11,0.10607732083457275,1.0,0,-0.003922679165427254,-3.5660719685702307
E01004690,0.101,0.15583452045008034,1.0,0,0.05483452045008033,54.29160440602013
E01004691,0.127,0.16252827799404437,1.0,0,0.03552827799404437,27.97502204255462
E01004692,0.125,0.15990373652010828,1.0,0,0.03490373652010828,27.922989216086624
E01004693,0.075,0.08928449681753955,1.0,0,0.014284496817539558,19.04599575671941
E01004694,0.085,0.10552687210833987,1.0,0,0.020526872108339866,24.14926130392925
E01004695,0.085,0.10464924985079554,1.0,0,0.01964924985079554,23.11676453034769
E01004696,0.252,0.24722026870920566,1.0,0,-0.004779731290794342,-1.896718766188231
E01004697,0.108,0.1254903101297489,1.0,0,0.0174903101297489,16.194731601619353
E01004698,0.098,0.1437823481230589,1.0,0,0.0457823481230589,46.71668175822336
E01004699,0.099,0.1049720984798734,1.0,0,0.0059720984798734,6.032422706942828
E01004700,0.08,0.0957043430262891,1.0,0,0.01570434302628909,19.630428782861365
E01004701,0.103,0.10201185331251013,1.0,0,-0.000988146687489866,-0.9593657160095785
E01004702,0.343,0.3234999856929859,1.0,0,-0.019500014307014146,-5.685135366476427
E01004703,0.114,0.10882114790283084,1.0,0,-0.005178852097169159,-4.5428527168150525
E01004705,0.061,0.07256871600379038,1.0,0,0.011568716003790377,18.965108202935046
E01004706,0.063,0.06846081309679651,1.0,0,0.00546081309679651,8.667957296502397
E01004707,0.084,0.06756401346989117,1.0,0,-0.01643598653010883,-19.56665063108194
E01004708,0.173,0.16395745038585172,1.0,0,-0.00904254961414827,-5.226907291415186
E01004709,0.204,0.19176422971646,1.0,0,-0.012235770283539976,-5.997926609578419
E01004710,0.312,0.2773731885296978,1.0,0,-0.03462681147030222,-11.09833700971225
E01004711,0.288,0.269053260186925,1.0,0,-0.018946739813074986,-6.578729101762149
E01004712,0.077,0.09394892519186401,1.0,0,0.016948925191864014,22.011591158264956
E01004713,0.052,0.07640892894153399,1.0,0,0.024408928941533993,46.94024796448845
E01004714,0.083,0.09876361944905304,1.0,0,0.015763619449053037,18.992312589220525
E01004715,0.155,0.14603685423082557,1.0,0,-0.008963145769174424,-5.7826746897899515
E01004716,0.069,0.08368641028979097,1.0,0,0.014686410289790966,21.28465259389995
E01004717,0.061,0.07680364917606348,1.0,0,0.015803649176063486,25.907621600104076
E01004718,0.3,0.2536293505598627,1.0,0,-0.0463706494401373,-15.456883146712434
E01004719,0.29,0.25467715379108974,1.0,0,-0.03532284620891024,-12.180291796175947
E01004720,0.32,0.2668925049988221,1.0,0,-0.053107495001177896,-16.59609218786809
E01004721,0.352,0.3099577586867632,1.0,0,-0.042042241313236806,-11.94381855489682
E01004722,0.387,0.33797648932864577,1.0,0,-0.04902351067135424,-12.6675738168874
E01004723,0.249,0.22214831483665226,1.0,0,-0.026851685163347738,-10.783809302549294
E01004724,0.142,0.14218885442548426,1.0,0,0.000188854425484275,0.13299607428470073
E01004725,0.244,0.2132513778467202,1.0,0,-0.03074862215327978,-12.601894325114664
E01004726,0.104,0.11482477761811591,1.0,0,0.010824777618115913,10.408440017419148
E01004727,0.105,0.11942116488979279,1.0,0,0.014421164889792795,13.734442752183615
E01004728,0.188,0.1798533031061052,1.0,0,-0.0081466968938948,-4.333349411646171
E01004729,0.188,0.2264484016936827,1.0,0,0.03844840169368269,20.451277496639726
E01004730,0.144,0.12318544907945889,1.0,0,-0.020814550920541103,-14.454549250375766
E01004731,0.116,0.11305311208223966,1.0,0,-0.002946887917760349,-2.5404206187589216
E01004732,0.345,0.27520922783995194,1.0,0,-0.06979077216004803,-20.229209321753057
E01004733,0.111,0.10641616299056436,1.0,0,-0.00458383700943564,-4.12958289138346
E01004734,0.205,0.1897029994717996,1.0,0,-0.015297000528200377,-7.461951477170916
E01004735,0.185,0.16616997464608127,1.0,0,-0.018830025353918728,-10.178392083199313
E01004736,0.081,0.09515834287234778,1.0,0,0.014158342872347782,17.479435644873806
E01004737,0.216,0.20986226887888967,1.0,0,-0.006137731121110324,-2.841542185699224
E01004738,0.103,0.10265971267969848,0.75,1,-0.0003402873203015161,-0.33037603912768554
E01004739,0.073,0.07771059686528708,0.75,1,0.004710596865287089,6.452872418201493
E01004740,0.244,0.21578055868009563,1.0,0,-0.028219441319904365,-11.565344803239494
E01004741,0.185,0.1625373757067456,1.0,0,-0.022462624293254407,-12.141959077434814
E01004742,0.078,0.09465694581143583,1.0,0,0.016656945811435828,21.355058732610036
E01004743,0.203,0.19692795820697545,1.0,0,-0.006072041793024563,-2.991153592622937
E01004744,0.222,0.19159871582428403,1.0,0,-0.03040128417571597,-13.69427215122341
E01004745,0.147,0.12836708949535516,0.75,1,-0.01863291050464483,-12.675449322887639
E01004746,0.261,0.2436764473786081,1.0,0,-0.017323552621391902,-6.637376483291916
E01004747,0.151,0.13397303046011141,1.0,0,-0.01702696953988858,-11.276138768138134
E01004748,0.084,0.08531622303908126,1.0,0,0.0013162230390812574,1.566932189382449
E01004749,0.106,0.11222935434070035,1.0,0,0.006229354340700349,5.8767493780191975
E01004750,0.19,0.19016370345733197,1.0,0,0.00016370345733196512,0.08615971438524479
E01004751,0.071,0.12239715065424159,1.0,0,0.051397150654241594,72.39035303414309
E01004752,0.162,0.15720505333630386,1.0,0,-0.004794946663696148,-2.9598436195655236
E01004753,0.126,0.13327616861066022,1.0,0,0.007276168610660216,5.774736992587473
E01004754,0.37,0.33265403643719266,1.0,0,-0.03734596356280734,-10.093503665623604
E01004755,0.271,0.24720947585442632,1.0,0,-0.0237905241455737,-8.77879119762867
E01004756,0.186,0.1733236902852745,1.0,0,-0.012676309714725498,-6.815220276734139
E01004757,0.364,0.31229256617797935,1.0,0,-0.05170743382202064,-14.205338962093585
E01004760,0.188,0.1811970129770488,1.0,0,-0.006802987022951207,-3.6186101185910675
E01004761,0.127,0.13384368670061145,1.0,0,0.0068436867006114455,5.388729685520823
E01004762,0.149,0.1716136710859065,1.0,0,0.022613671085906506,15.176960460339938
E01004763,0.129,0.126154173009737,1.0,0,-0.0028458269902630062,-2.206067434312408
E01004765,0.144,0.14257648226568986,1.0,0,-0.0014235177343101257,-0.9885539821598096
E01004766,0.348,0.2739559556623292,1.0,0,-0.07404404433767076,-21.277024234962862
E01004767,0.345,0.2666030549353361,1.0,0,-0.07839694506466388,-22.7237521926562
E01004768,0.198,0.1363590999728635,1.0,0,-0.061640900027136514,-31.131767690472984
E01004769,0.213,0.15908577137145802,1.0,0,-0.05391422862854198,-25.311844426545527
E01004770,0.311,0.21043060770572936,1.0,0,-0.10056939229427064,-32.337425175006636
E01004771,0.202,0.14413532002489743,1.0,0,-0.057864679975102584,-28.645881175793356
E01004772,0.361,0.2966290832356549,1.0,0,-0.06437091676434509,-17.831278882090054
E01004773,0.298,0.23327741812675154,1.0,0,-0.06472258187324845,-21.71898720578807
E01004774,0.378,0.2938122914295442,1.0,0,-0.08418770857045582,-22.27188057419466
E01004775,0.254,0.16765413402794227,1.0,0,-0.08634586597205773,-33.99443542206998
E01004776,0.345,0.2523390765076028,1.0,0,-0.09266092349239718,-26.858238693448463
E01004777,0.312,0.24038175650366855,1.0,0,-0.07161824349633145,-22.954565223183156
E01004778,0.293,0.19562602337209262,1.0,0,-0.09737397662790737,-33.23343912215269
E01004779,0.293,0.21667926081105524,1.0,0,-0.07632073918894475,-26.048033852882167
E01004780,0.217,0.1539847824394202,1.0,0,-0.06301521756057979,-29.039270765244144
E01004781,0.251,0.18105680326345702,1.0,0,-0.06994319673654298,-27.865815432885647
E01004782,0.369,0.2650858472160204,1.0,0,-0.10391415278397959,-28.161017014628616
E01004783,0.258,0.18919883154929695,1.0,0,-0.06880116845070305,-26.667119554536068
E01004784,0.212,0.14846229059229793,1.0,0,-0.06353770940770206,-29.970617645142486
E01004785,0.281,0.21926194151306094,1.0,0,-0.061738058486939085,-21.970839319195402
E01004786,0.273,0.1898491649234065,1.0,0,-0.08315083507659352,-30.45818134673755
E01004787,0.48,0.3850207187451327,1.0,0,-0.09497928125486726,-19.78735026143068
E01004788,0.177,0.13236961581990142,1.0,0,-0.04463038418009857,-25.214906316439873
E01004789,0.188,0.13970930271056237,1.0,0,-0.048290697289437634,-25.686541111403
E01004790,0.193,0.15362433315733726,1.0,0,-0.03937566684266275,-20.401899918478108
E01004791,0.217,0.15662861254364666,1.0,0,-0.06037138745635334,-27.820915878503847
E01004792,0.196,0.1430885842098773,1.0,0,-0.05291141579012271,-26.99562030108301
E01004793,0.505,0.3886861879189686,1.0,0,-0.11631381208103142,-23.032438035847807
E01004794,0.527,0.41806387099542636,1.0,0,-0.10893612900457367,-20.67099222098172
E01004795,0.397,0.3196307985034958,1.0,0,-0.07736920149650423,-19.48846385302373
E01004796,0.327,0.27448141671624254,1.0,0,-0.05251858328375747,-16.06072883295335
E01004797,0.487,0.3920833293770199,1.0,0,-0.09491667062298009,-19.490076103281336
E01004798,0.428,0.3277040221752198,1.0,0,-0.10029597782478017,-23.43363967868696
E01004799,0.319,0.23782496548759283,1.0,0,-0.08117503451240718,-25.446719282886264
E01004800,0.321,0.22105072669075138,1.0,0,-0.09994927330924863,-31.1368452676787
E01004801,0.514,0.39072526624306686,1.0,0,-0.12327473375693315,-23.983411236757423
E01004802,0.509,0.38342628938976736,1.0,0,-0.12557371061023265,-24.67067006094944
E01004803,0.16,0.1136724554905018,1.0,0,-0.046327544509498206,-28.95471531843638
E01004804,0.165,0.11580151344920404,1.0,0,-0.049198486550795964,-29.817264576239978
E01004805,0.197,0.13882485566640257,1.0,0,-0.05817514433359744,-29.530530118577378
E01004806,0.196,0.1427758394020171,1.0,0,-0.053224160597982906,-27.155183978562704
E01004807,0.195,0.13875606034938132,1.0,0,-0.05624393965061869,-28.84304597467625
E01004808,0.173,0.12958053634925232,1.0,0,-0.04341946365074767,-25.097955867484202
E01004809,0.236,0.19487730370271078,1.0,0,-0.04112269629728921,-17.424871312410684
E01004810,0.203,0.1472294226727799,1.0,0,-0.0557705773272201,-27.473190801586256
E01004811,0.535,0.4950634868310597,1.0,0,-0.03993651316894031,-7.464768816624357
E01004812,0.47,0.472106262405791,1.0,0,0.0021062624057910373,0.4481409374023484
E01004813,0.463,0.40379130740262137,1.0,0,-0.059208692597378654,-12.788054556669255
E01004814,0.394,0.3680087364363239,1.0,0,-0.025991263563676092,-6.596767401948247
E01004815,0.457,0.4139827473487782,1.0,0,-0.043017252651221805,-9.412965569195142
E01004816,0.489,0.40806665159038696,1.0,0,-0.08093334840961303,-16.550786995830887
E01004817,0.379,0.33849374930758575,1.0,0,-0.04050625069241426,-10.687665090346771
E01004818,0.425,0.4102709982102771,1.0,0,-0.014729001789722862,-3.465647479934791
E01004819,0.347,0.30398934398355393,1.0,0,-0.04301065601644605,-12.395001733846124
E01004820,0.582,0.5152938442375661,1.0,0,-0.06670615576243388,-11.461538790796201
E01004822,0.559,0.5129642511991159,1.0,0,-0.046035748800884124,-8.235375456329898
E01004823,0.541,0.5034815331012396,1.0,0,-0.03751846689876048,-6.935021607903971
E01004824,0.604,0.5044066444726534,1.0,0,-0.0995933555273466,-16.48896614691169
E01004825,0.605,0.5211410684844692,1.0,0,-0.08385893151553081,-13.860980415790216
E01004826,0.52,0.4579098321310008,1.0,0,-0.062090167868999235,-11.940416897884466
E01004827,0.515,0.4585951840785977,1.0,0,-0.05640481592140234,-10.952391441048999
E01004828,0.508,0.4957757129741863,1.0,0,-0.012224287025813685,-2.4063557137428515
E01004829,0.511,0.4967347352706488,1.0,0,-0.01426526472935119,-2.791636933336828
E01004830,0.426,0.3709980449789265,1.0,0,-0.05500195502107347,-12.911257047200344
E01004831,0.349,0.2901653014434306,1.0,0,-0.058834698556569365,-16.85807981563592
E01004832,0.332,0.30255290235379895,1.0,0,-0.02944709764620107,-8.869607724759359
E01004833,0.334,0.24013551948885742,1.0,0,-0.0938644805111426,-28.103137877587606
E01004834,0.392,0.374760424635587,1.0,0,-0.017239575364413007,-4.397850858268624
E01004835,0.249,0.19139603646711043,1.0,0,-0.057603963532889574,-23.134121900758863
E01004836,0.264,0.22631230455582302,1.0,0,-0.037687695444176994,-14.275642213703405
E01004837,0.213,0.14763172300989416,1.0,0,-0.06536827699010583,-30.689331920237482
E01004838,0.428,0.395153205224949,1.0,0,-0.03284679477505098,-7.674484760525931
E01004839,0.454,0.3618462958521466,1.0,0,-0.0921537041478534,-20.2981727197915
E01004840,0.264,0.1874875559759706,1.0,0,-0.0765124440240294,-28.981986372738408
E01004841,0.535,0.4183533566141022,1.0,0,-0.11664664338589781,-21.803110913251924
E01004842,0.171,0.13157064776918242,1.0,0,-0.03942935223081759,-23.058100719776366
E01004843,0.184,0.13495142824631412,1.0,0,-0.04904857175368588,-26.656832474829283
E01004844,0.146,0.10035442761529592,1.0,0,-0.04564557238470407,-31.26409067445484
E01004845,0.189,0.14872074515783282,1.0,0,-0.040279254842167184,-21.311775048765703
E01004846,0.511,0.46537609515100586,1.0,0,-0.045623904848994146,-8.928357113306095
E01004847,0.524,0.504290943886303,1.0,0,-0.019709056113697,-3.761270250705534
E01004848,0.502,0.45911345514801916,1.0,0,-0.042886544851980846,-8.54313642469738
E01004849,0.566,0.519574705550042,1.0,0,-0.04642529444995791,-8.202348842748748
E01004850,0.545,0.5294737005043875,1.0,0,-0.015526299495612572,-2.848862292772949
E01004851,0.524,0.482673155537501,1.0,0,-0.04132684446249901,-7.886802378339506
E01004852,0.53,0.4779182618923548,1.0,0,-0.052081738107645215,-9.826743039178343
E01004853,0.556,0.5164948941503633,1.0,0,-0.039505105849636735,-7.105234865042577
E01004854,0.557,0.5194751747311668,1.0,0,-0.03752482526883327,-6.736952471962885
E01004855,0.428,0.3191046695713198,1.0,0,-0.10889533042868021,-25.442834212308462
E01004856,0.473,0.40151107350504905,1.0,0,-0.07148892649495092,-15.113937948192586
E01004857,0.462,0.39318591737664876,1.0,0,-0.06881408262335126,-14.894823078647457
E01004858,0.397,0.3124972375914409,1.0,0,-0.08450276240855914,-21.28533058150104
E01004859,0.486,0.3987045330082035,1.0,0,-0.08729546699179647,-17.96203024522561
E01004860,0.446,0.3259478404749414,1.0,0,-0.1200521595250586,-26.917524557188028
E01004861,0.49,0.3836707079945876,1.0,0,-0.10632929200541241,-21.699855511308655
E01004862,0.476,0.3804875885480214,1.0,0,-0.09551241145197858,-20.065632657978696
E01004863,0.516,0.40589967410514705,1.0,0,-0.11010032589485297,-21.337272460242822
E01004864,0.312,0.2468347069708814,1.0,0,-0.06516529302911861,-20.886311868307246
E01004865,0.394,0.3413941964240478,1.0,0,-0.05260580357595224,-13.351726795926963
E01004866,0.511,0.47104246009061146,1.0,0,-0.03995753990938855,-7.819479434322613
E01004867,0.426,0.3674205732343727,1.0,0,-0.058579426765627274,-13.751039146860862
E01004868,0.358,0.3537363290048439,1.0,0,-0.004263670995156066,-1.1909695517195715
E01004869,0.461,0.41596119708300044,1.0,0,-0.045038802916999576,-9.76980540498906
E01004870,0.415,0.41233508476276065,1.0,0,-0.002664915237239329,-0.6421482499371878
E01004871,0.493,0.5000822573818432,1.0,0,0.007082257381843204,1.4365633634570394
E01004872,0.395,0.30680792594999357,1.0,0,-0.08819207405000645,-22.327107354432012
E01004873,0.447,0.3639256639051873,1.0,0,-0.08307433609481268,-18.58486266103192
E01004874,0.371,0.30652119019826063,1.0,0,-0.06447880980173937,-17.37973310019929
E01004875,0.294,0.24862911981314267,1.0,0,-0.04537088018685731,-15.432272172400447
E01004876,0.411,0.35221059514887165,1.0,0,-0.058789404851128324,-14.303991447963098
E01004877,0.567,0.5015238217562762,1.0,0,-0.06547617824372376,-11.547826850744931
E01004878,0.428,0.3857105062757084,1.0,0,-0.04228949372429158,-9.880722832778407
E01004879,0.508,0.4318009957344967,1.0,0,-0.0761990042655033,-14.999803989272303
E01004880,0.278,0.25328455978893566,1.0,0,-0.024715440211064366,-8.8904461190879
E01004881,0.349,0.2914537913687605,1.0,0,-0.05754620863123949,-16.4888849946245
E01004882,0.236,0.17290113616146352,1.0,0,-0.06309886383853647,-26.736806711244267
E01004883,0.244,0.1899840037393309,1.0,0,-0.05401599626066911,-22.13770338552013
E01004884,0.157,0.12187039606005273,1.0,0,-0.03512960393994727,-22.375543910794438
E01004885,0.144,0.1082874026050077,1.0,0,-0.03571259739499229,-24.800414857633537
E01004886,0.379,0.28656786012544266,1.0,0,-0.09243213987455734,-24.38842740753492
E01004887,0.341,0.2686361896452393,1.0,0,-0.07236381035476075,-21.2210587550618
E01004888,0.297,0.22286022372545783,1.0,0,-0.07413977627454216,-24.96288763452598
E01004889,0.351,0.2648227312594035,1.0,0,-0.0861772687405965,-24.551928416124362
E01004890,0.271,0.20512965226304458,1.0,0,-0.06587034773695544,-24.306401378950344
E01004891,0.263,0.20068858784194735,1.0,0,-0.062311412158052665,-23.69255215135082
E01004892,0.287,0.19153481008181092,1.0,0,-0.09546518991818906,-33.26313237567563
E01004893,0.212,0.15856755393469657,1.0,0,-0.053432446065303424,-25.203983993067656
E01004894,0.286,0.21240790627082828,1.0,0,-0.07359209372917169,-25.73150130390619
E01004895,0.387,0.2987612639098578,1.0,0,-0.08823873609014221,-22.800707000036745
E01004896,0.239,0.1670048404006817,1.0,0,-0.07199515959931829,-30.12349774030054
E01004897,0.191,0.14824046307469024,1.0,0,-0.04275953692530976,-22.38719210749202
E01004899,0.294,0.22334121143606653,1.0,0,-0.07065878856393346,-24.03360155235832
E01004900,0.251,0.19811441266146168,1.0,0,-0.05288558733853832,-21.069955114955505
E01004901,0.19,0.14202223728518243,1.0,0,-0.04797776271481757,-25.251454060430298
E01004902,0.392,0.32795678591376687,1.0,0,-0.06404321408623315,-16.337554613834985
E01004903,0.306,0.2102721736118768,1.0,0,-0.09572782638812319,-31.2836033948115
E01004904,0.287,0.2083966641152384,1.0,0,-0.07860333588476157,-27.387921911066748
E01004905,0.396,0.30217683555154373,1.0,0,-0.09382316444845629,-23.692718295064715
E01004906,0.411,0.32670829711851135,1.0,0,-0.08429170288148863,-20.508930141481418
E01004907,0.506,0.35716479722782446,1.0,0,-0.14883520277217555,-29.41407169410584
E01004908,0.33,0.2411139292323975,1.0,0,-0.08888607076760252,-26.93517295987955
E01004909,0.436,0.31222134046936034,1.0,0,-0.12377865953063966,-28.389600809779736
E01004910,0.311,0.21817921187042721,1.0,0,-0.09282078812957278,-29.8459125818562
E01004911,0.389,0.3025804446849405,1.0,0,-0.08641955531505952,-22.215823988447177
E01004912,0.32,0.2347372540784134,1.0,0,-0.08526274592158661,-26.644608100495812
E01004913,0.333,0.25019709104451504,1.0,0,-0.08280290895548498,-24.865738425070564
E01004914,0.302,0.21613178007372535,1.0,0,-0.08586821992627464,-28.433185406051205
E01004915,0.285,0.21213753010242992,1.0,0,-0.07286246989757006,-25.56577891142809
E01004916,0.386,0.28586063038516574,1.0,0,-0.10013936961483427,-25.94284186912805
E01004917,0.311,0.23451438318032677,1.0,0,-0.07648561681967322,-24.59344592272451
E01004918,0.293,0.2113513953957042,1.0,0,-0.0816486046042958,-27.866417953684575
E01004919,0.23,0.17187860658557128,1.0,0,-0.058121393414428735,-25.27017104975162
E01004920,0.317,0.24368543263096978,1.0,0,-0.07331456736903022,-23.127623775719314
E01004921,0.275,0.22282167151989696,1.0,0,-0.052178328480103064,-18.973937629128386
E01004922,0.371,0.3030838164671413,1.0,0,-0.06791618353285872,-18.306248930689684
E01004923,0.239,0.21647740924030212,1.0,0,-0.02252259075969787,-9.423678142133
E01004924,0.202,0.1367167996923061,1.0,0,-0.06528320030769391,-32.31841599390788
E01004925,0.263,0.19440315697224525,1.0,0,-0.06859684302775476,-26.082449820439074
E01004926,0.53,0.40024226466154655,1.0,0,-0.12975773533845347,-24.482591573293107
E01004927,0.461,0.3517164542643174,1.0,0,-0.10928354573568261,-23.705758294074315
E01004928,0.422,0.3372094697296415,1.0,0,-0.08479053027035849,-20.092542718094432
E01004929,0.401,0.30460527578991065,1.0,0,-0.09639472421008938,-24.03858459104473
E01004930,0.331,0.24991015421882762,1.0,0,-0.0810898457811724,-24.49844283419106
E01004931,0.4,0.3150587756194215,1.0,0,-0.0849412243805785,-21.235306095144626
E01004932,0.347,0.2903080817304323,1.0,0,-0.056691918269567654,-16.33772860794457
E01004933,0.266,0.19696205114660892,1.0,0,-0.0690379488533911,-25.954116110297406
E01004934,0.284,0.21010836023364288,1.0,0,-0.0738916397663571,-26.018183016322926
E01004935,0.258,0.18289215127413497,1.0,0,-0.07510784872586504,-29.111569273591098
E01004936,0.27,0.20633944239281057,1.0,0,-0.06366055760718944,-23.577984298959052
E01004937,0.237,0.16844818120436597,1.0,0,-0.06855181879563402,-28.924818057229544
E01004938,0.453,0.344932423114898,1.0,0,-0.10806757688510199,-23.85597723732936
E01004939,0.368,0.27158953498601796,1.0,0,-0.09641046501398204,-26.19849592771251
E01004940,0.295,0.21006752586848235,1.0,0,-0.08493247413151764,-28.790669197124625
E01004941,0.376,0.27222520695028324,1.0,0,-0.10377479304971676,-27.599679002584242
E01004942,0.454,0.3606944661505355,1.0,0,-0.0933055338494645,-20.55187970252522
E01004943,0.332,0.2479451595377944,1.0,0,-0.08405484046220563,-25.317723030784826
E01004944,0.24,0.18141952208502685,1.0,0,-0.058580477914973145,-24.408532464572147
E01004945,0.265,0.19112919799603775,1.0,0,-0.07387080200396226,-27.875774341117832
E01004946,0.51,0.35820066973293324,1.0,0,-0.15179933026706677,-29.76457456216995
E01004947,0.308,0.24529697257556998,1.0,0,-0.06270302742443001,-20.358125787152602
E01004948,0.403,0.30775430741083376,1.0,0,-0.09524569258916626,-23.634166895574754
E01004949,0.228,0.15068784554749343,1.0,0,-0.07731215445250658,-33.908839672152006
E01004950,0.209,0.14239181879068763,1.0,0,-0.06660818120931236,-31.869943162350417
E01004951,0.248,0.18140586892925165,1.0,0,-0.06659413107074835,-26.852472205946917
E01004952,0.192,0.14879107455306695,1.0,0,-0.043208925446933055,-22.504648670277632
E01004953,0.217,0.15539176973583688,1.0,0,-0.06160823026416312,-28.39088952265582
E01004954,0.279,0.23323258925997675,1.0,0,-0.04576741074002327,-16.40408987097608
E01004955,0.373,0.2982215362008044,1.0,0,-0.07477846379919562,-20.04784552257255
E01004956,0.415,0.31996990838997047,1.0,0,-0.09503009161002951,-22.898817255428796
E01004957,0.541,0.40372441695805455,1.0,0,-0.13727558304194548,-25.374414610341123
E01004958,0.45,0.38035399490731137,1.0,0,-0.06964600509268865,-15.476890020597477
E01004959,0.44,0.38198037580389665,1.0,0,-0.05801962419610335,-13.186278226387124
E01004960,0.553,0.44921604614230287,1.0,0,-0.10378395385769718,-18.767441927250843
E01004961,0.317,0.23798119462219747,1.0,0,-0.07901880537780254,-24.92706794252446
E01004962,0.269,0.20101840271168311,1.0,0,-0.0679815972883169,-25.271969252162414
E01004963,0.286,0.1999686924839319,1.0,0,-0.08603130751606808,-30.08087675386996
E01004964,0.31,0.23291135240553507,1.0,0,-0.07708864759446493,-24.86730567563385
E01004965,0.201,0.14362141037460785,1.0,0,-0.05737858962539216,-28.546562002682666
E01004966,0.33,0.269651243556882,1.0,0,-0.06034875644311799,-18.287501952459998
E01004967,0.21,0.1581363467913114,1.0,0,-0.051863653208688604,-24.696977718423145
E01004968,0.225,0.16051399178220985,1.0,0,-0.06448600821779016,-28.660448096795623
E01004969,0.354,0.28060928011924646,1.0,0,-0.07339071988075352,-20.731841774224158
E01004970,0.297,0.20615357906514153,1.0,0,-0.09084642093485845,-30.58802051678736
E01004971,0.261,0.17817127293217186,1.0,0,-0.08282872706782815,-31.73514447043224
E01004972,0.377,0.30404422283813176,1.0,0,-0.07295577716186824,-19.351665029673274
E01004973,0.266,0.185033588909654,1.0,0,-0.08096641109034602,-30.438500409904517
E01004974,0.24,0.1630272612799441,1.0,0,-0.07697273872005589,-32.07197446668995
E01004975,0.242,0.17621519919674508,1.0,0,-0.06578480080325491,-27.18380198481608
E01004976,0.376,0.31221725108757775,1.0,0,-0.06378274891242225,-16.96349705117613
E01004977,0.31,0.23076231823583376,1.0,0,-0.07923768176416623,-25.560542504569753
E01004978,0.343,0.29689001425234274,1.0,0,-0.04610998574765729,-13.44314453284469
E01004979,0.49,0.44354284133754474,1.0,0,-0.046457158662455256,-9.481052788256175
E01004980,0.396,0.34834517770475737,1.0,0,-0.04765482229524265,-12.034046034152183
E01004981,0.273,0.20188164230783906,1.0,0,-0.07111835769216096,-26.050680473319034
E01004982,0.249,0.17302676504171272,1.0,0,-0.07597323495828728,-30.511339340677626
E01004983,0.274,0.19977255638669777,1.0,0,-0.07422744361330225,-27.09030788806651
