LSOA11CD,IDACI_2019,IDACI_2025_pred,confidence,boundary_changed,change,pct_change
E01001175,0.182,0.4912556184764475,1.0,0,0.3092556184764475,169.92066949255357
E01001176,0.132,0.554624433439364,1.0,0,0.42262443343936396,320.1700253328515
E01001177,0.21,0.5192017883185103,1.0,0,0.3092017883185103,147.23894681833826
E01001178,0.572,0.8207953183058522,1.0,0,0.24879531830585222,43.49568501850564
E01001179,0.147,0.4544899862278893,1.0,0,0.30748998622788926,209.1768613795165
E01001180,0.195,0.5491422825772081,1.0,0,0.3541422825772081,181.6114269626708
E01001181,0.262,0.5979573048877636,1.0,0,0.33595730488776354,128.22797896479523
E01001182,0.174,0.4502346320187366,1.0,0,0.2762346320187366,158.75553564295208
E01001183,0.166,0.5461678028802142,1.0,0,0.3801678028802141,229.01674872302056
E01001184,0.137,0.4073562425174594,1.0,0,0.2703562425174594,197.3403230054448
E01001185,0.19,0.4078489188216946,1.0,0,0.2178489188216946,114.65732569562874
E01001186,0.204,0.5468265321152648,1.0,0,0.3428265321152648,168.05222162512982
E01001187,0.146,0.4314889491821603,1.0,0,0.2854889491821603,195.54037615216458
E01001188,0.257,0.48468832655149274,1.0,0,0.22768832655149274,88.59467959202053
E01001189,0.128,0.29453688853686316,1.0,0,0.16653688853686316,130.10694416942434
E01001190,0.256,0.440970233431885,1.0,0,0.184970233431885,72.25399743433009
E01001191,0.313,0.5610035417551407,1.0,0,0.24800354175514067,79.23435838822385
E01001192,0.181,0.4507278558025073,1.0,0,0.2697278558025073,149.02091480801508
E01001193,0.291,0.584798241890529,1.0,0,0.293798241890529,100.96159515138454
E01001194,0.174,0.3427590313002049,1.0,0,0.16875903130020492,96.9879490231063
E01001195,0.113,0.3579760756519874,1.0,0,0.24497607565198742,216.79298730264372
E01001196,0.326,0.5920458938723019,1.0,0,0.2660458938723019,81.6091698994791
E01001197,0.107,0.34309462292508597,1.0,0,0.23609462292508598,220.6491803038187
E01001198,0.087,0.24753021962529045,1.0,0,0.16053021962529046,184.51749382217292
E01001199,0.266,0.4622863635046548,1.0,0,0.19628636350465478,73.79186597919352
E01001200,0.099,0.31539694587300243,1.0,0,0.21639694587300243,218.58277360909338
E01001201,0.155,0.2598108080284893,1.0,0,0.10481080802848933,67.61987614741247
E01001202,0.229,0.6170124969278021,1.0,0,0.38801249692780215,169.4377715841931
E01001203,0.234,0.5839397117367982,1.0,0,0.34993971173679816,149.54688535760604
E01001204,0.174,0.3143203751724051,1.0,0,0.1403203751724051,80.64389377724432
E01001205,0.179,0.5897804815589561,1.0,0,0.41078048155895613,229.4863025469029
E01001206,0.374,0.791277830654741,1.0,0,0.417277830654741,111.57161247452967
E01001207,0.142,0.29491966967245276,1.0,0,0.15291966967245277,107.68990822003717
E01001208,0.069,0.12909455015520116,1.0,0,0.060094550155201154,87.09355094956689
E01001209,0.038,0.10487220368107344,1.0,0,0.06687220368107344,175.9794833712459
E01001210,0.392,0.7226609776519557,1.0,0,0.3306609776519557,84.35229021733562
E01001211,0.059,0.23331106048219752,1.0,0,0.17431106048219752,295.4424753935551
E01001212,0.073,0.26084374719840164,1.0,0,0.18784374719840163,257.32020164164607
E01001213,0.21,0.579760315130823,1.0,0,0.3697603151308231,176.07634053848716
E01001214,0.092,0.5016270006348644,1.0,0,0.40962700063486446,445.24673982050484
E01001215,0.162,0.6248639462571655,1.0,0,0.4628639462571654,285.7184853439293
E01001216,0.105,0.5265705293386611,1.0,0,0.4215705293386611,401.4957422272963
E01001217,0.143,0.47253315639751514,1.0,0,0.3295331563975151,230.44276671154907
E01001218,0.252,0.6547732113937762,1.0,0,0.4027732113937762,159.83063944197468
E01001219,0.224,0.6643968236012716,1.0,0,0.44039682360127164,196.60572482199626
E01001220,0.311,0.6563296503817575,1.0,0,0.3453296503817575,111.0384727915619
E01001221,0.216,0.4278845824605913,0.75,1,0.2118845824605913,98.09471410212561
E01001222,0.154,0.44690320167750897,0.75,1,0.29290320167750894,190.19688420617464
E01001223,0.059,0.1819812968376012,1.0,0,0.1229812968376012,208.44287599593426
E01001224,0.069,0.12616534287920367,1.0,0,0.05716534287920366,82.84832301333863
E01001225,0.125,0.2752666822450105,1.0,0,0.1502666822450105,120.2133457960084
E01001226,0.08,0.22458298368210233,1.0,0,0.14458298368210232,180.72872960262788
E01001227,0.046,0.15328212410246733,1.0,0,0.10728212410246733,233.22200891840725
E01001228,0.099,0.2899701232106001,1.0,0,0.1909701232106001,192.89911435414152
E01001229,0.208,0.4753642113123363,1.0,0,0.26736421131233634,128.540486207854
E01001230,0.093,0.1946942602859436,1.0,0,0.10169426028594361,109.34866697413291
E01001231,0.108,0.2635607666471088,1.0,0,0.15556076664710883,144.03774689547114
E01001232,0.106,0.34448932194649684,1.0,0,0.23848932194649686,224.98992636461966
E01001233,0.17,0.3575744230584907,1.0,0,0.18757442305849067,110.33789591675922
E01001234,0.219,0.396619561862918,1.0,0,0.17761956186291802,81.10482276845572
E01001235,0.092,0.2129866238872477,1.0,0,0.12098662388724771,131.50719987744316
E01001236,0.16,0.2977302102661267,1.0,0,0.13773021026612672,86.08138141632921
E01001237,0.056,0.16234468277457575,1.0,0,0.10634468277457576,189.90121924031385
E01001238,0.277,0.580281932390035,0.75,1,0.303281932390035,109.48806223466966
E01001239,0.34,0.6534607283134293,1.0,0,0.31346072831342925,92.19433185689095
E01001240,0.186,0.725459012104649,1.0,0,0.539459012104649,290.0317269379833
E01001241,0.249,0.49035665680606155,1.0,0,0.24135665680606155,96.93038425946247
E01001242,0.153,0.4578105517866795,1.0,0,0.3048105517866795,199.22258286711076
E01001243,0.166,0.5848168236354963,1.0,0,0.4188168236354962,252.29929134668447
E01001244,0.216,0.5654723152046689,1.0,0,0.3494723152046689,161.79273852068007
E01001245,0.133,0.3458301353194964,1.0,0,0.2128301353194964,160.0226581349597
E01001246,0.331,0.6551272097491377,1.0,0,0.3241272097491377,97.92362832300233
E01001247,0.18,0.6231088590679285,1.0,0,0.44310885906792846,246.17158837107138
E01001248,0.13,0.31369462269946446,1.0,0,0.18369462269946446,141.30355592266497
E01001249,0.304,0.6554477107836189,1.0,0,0.35144771078361886,115.60779959987462
E01001250,0.257,0.6128379180593546,1.0,0,0.3558379180593546,138.45833387523527
E01001251,0.159,0.3343512730774216,1.0,0,0.17535127307742157,110.28381954554817
E01001252,0.188,0.46253896475943246,1.0,0,0.27453896475943246,146.03136423374067
E01001253,0.162,0.3588870538082605,1.0,0,0.19688705380826052,121.5352184001608
E01001254,0.099,0.24602608354691574,1.0,0,0.14702608354691574,148.51119550193508
E01001255,0.036,0.1952378325669507,1.0,0,0.1592378325669507,442.3273126859742
E01001257,0.291,0.6913452428322675,1.0,0,0.4003452428322675,137.57568482208507
E01001258,0.11,0.45541571667492053,1.0,0,0.34541571667492055,314.0142878862914
E01001259,0.16,0.519680857164848,1.0,0,0.359680857164848,224.80053572803
E01001260,0.084,0.49528495761525987,1.0,0,0.41128495761525985,489.624949541976
E01001261,0.124,0.5271988105129188,1.0,0,0.40319881051291884,325.1603310588055
E01001262,0.271,0.5358798483925413,1.0,0,0.2648798483925413,97.74164147326248
E01001263,0.277,0.5933479714073833,1.0,0,0.31634797140738324,114.20504382938023
E01001264,0.148,0.5340998067803283,1.0,0,0.3860998067803283,260.8782478245461
E01001265,0.123,0.488898915443727,1.0,0,0.365898915443727,297.47879304368047
E01001266,0.108,0.4871480708694259,1.0,0,0.3791480708694259,351.0630285828018
E01001267,0.246,0.5328764713309663,1.0,0,0.2868764713309663,116.6164517605554
E01001268,0.114,0.3866723770474719,1.0,0,0.27267237704747194,239.18629565567716
E01001269,0.071,0.45186884013576434,1.0,0,0.38086884013576433,536.4349861067103
E01001270,0.103,0.4425979495862686,1.0,0,0.3395979495862686,329.70674717113457
E01001271,0.155,0.4815264619464061,1.0,0,0.3265264619464061,210.66223351381038
E01001272,0.109,0.4605081367247683,1.0,0,0.3515081367247683,322.48452910529204
E01001273,0.051,0.20064264300862097,1.0,0,0.14964264300862098,293.4169470757274
E01001274,0.047,0.18514783778097632,1.0,0,0.13814783778097633,293.93156974675816
E01001275,0.072,0.33962156010492506,1.0,0,0.26762156010492505,371.69661125684036
E01001276,0.179,0.5738621543593878,1.0,0,0.3948621543593878,220.59338232368034
E01001277,0.149,0.465619136684975,1.0,0,0.316619136684975,212.49606488924496
E01001278,0.236,0.5408546129660835,1.0,0,0.3048546129660835,129.17568346020488
E01001279,0.034,0.07395515994271831,1.0,0,0.03995515994271831,117.51517630211268
E01001280,0.09,0.34454875114565675,1.0,0,0.2545487511456568,282.8319457173964
E01001281,0.028,0.07355032651158808,1.0,0,0.04555032651158808,162.67973754138598
E01001282,0.234,0.5495574364638433,1.0,0,0.31555743646384327,134.85360532642872
E01001283,0.259,0.572777139887582,1.0,0,0.31377713988758205,121.14947486007028
E01001284,0.078,0.2895244186262961,1.0,0,0.21152441862629606,271.1851520849949
E01001285,0.148,0.471093359446191,1.0,0,0.323093359446191,218.30632395012907
E01001286,0.151,0.4640763224601746,1.0,0,0.3130763224601746,207.33531288753284
E01001287,0.337,0.5610453400064356,1.0,0,0.22404534000643556,66.48229673781469
E01001288,0.104,0.3134850313605576,1.0,0,0.20948503136055763,201.42791476976697
E01001289,0.101,0.29370440968718864,1.0,0,0.19270440968718863,190.7964452348402
E01001290,0.091,0.33075486180627633,1.0,0,0.23975486180627634,263.46688110579817
E01001291,0.155,0.5014911683901582,1.0,0,0.34649116839015814,223.54268928397303
E01001292,0.095,0.4549175706251629,1.0,0,0.35991757062516294,378.86060065806623
E01001293,0.1,0.4930603243471081,1.0,0,0.39306032434710814,393.0603243471081
E01001294,0.178,0.4717180031677056,1.0,0,0.29371800316770563,165.0101141391605
E01001295,0.147,0.4345167024684994,1.0,0,0.28751670246849936,195.58959351598597
E01001296,0.139,0.4707352728457981,1.0,0,0.33173527284579807,238.658469673236
E01001297,0.147,0.5522139234845289,1.0,0,0.4052139234845289,275.6557302615843
E01001298,0.159,0.5288442697577072,1.0,0,0.3698442697577071,232.60645896711137
E01001299,0.065,0.15380353659113133,1.0,0,0.08880353659113133,136.62082552481743
E01001300,0.03,0.09544757509420312,1.0,0,0.06544757509420313,218.15858364734376
E01001301,0.134,0.3108463144566881,1.0,0,0.17684631445668808,131.97486153484184
E01001302,0.084,0.20276573816295196,1.0,0,0.11876573816295195,141.38778352732373
E01001303,0.064,0.12816899979003926,1.0,0,0.06416899979003926,100.26406217193635
E01001304,0.089,0.20745306551007714,1.0,0,0.11845306551007714,133.09333203379455
E01001305,0.04,0.09247764155998173,1.0,0,0.052477641559981726,131.1941038999543
E01001306,0.076,0.174086319176453,1.0,0,0.09808631917645301,129.0609462848066
E01001307,0.073,0.4266507282993425,1.0,0,0.35365072829934247,484.45305246485276
E01001308,0.055,0.4439528341003729,1.0,0,0.3889528341003729,707.186971091587
E01001309,0.142,0.4716738641428282,1.0,0,0.3296738641428282,232.16469305832973
E01001310,0.163,0.45433493318883533,1.0,0,0.2913349331888353,178.73308784591123
E01001311,0.245,0.5633277012711804,1.0,0,0.3183277012711804,129.92967398823689
E01001312,0.13,0.4408325643380826,1.0,0,0.3108325643380826,239.10197256775584
E01001313,0.112,0.4641118802074012,1.0,0,0.3521118802074012,314.38560732803677
E01001314,0.059,0.4375428219226064,1.0,0,0.3785428219226064,641.598003258655
E01001315,0.151,0.4568437188106945,1.0,0,0.3058437188106945,202.54550914615533
E01001316,0.302,0.5960515290702424,1.0,0,0.2940515290702424,97.36805598352399
E01001317,0.182,0.5311429716757486,1.0,0,0.34914297167574865,191.83679762403773
E01001318,0.26,0.6297350361397959,1.0,0,0.36973503613979586,142.20578313069072
E01001319,0.159,0.48498907007576497,1.0,0,0.32598907007576494,205.0245723746949
E01001320,0.333,0.6329548721342142,1.0,0,0.2999548721342142,90.07653817844269
E01001321,0.183,0.5099851259712738,1.0,0,0.32698512597127377,178.68039670561407
E01001322,0.186,0.5080593368796287,1.0,0,0.3220593368796287,173.15018111807993
E01001323,0.143,0.5139502140358345,1.0,0,0.3709502140358345,259.4057440810032
E01001324,0.247,0.6116036039275266,1.0,0,0.36460360392752655,147.61279511235892
E01001325,0.186,0.4896334482814532,1.0,0,0.3036334482814532,163.24378939863078
E01001326,0.209,0.5725677009270973,1.0,0,0.36356770092709734,173.9558377641614
E01001327,0.181,0.5622583954048761,1.0,0,0.3812583954048761,210.63999746125754
E01001328,0.206,0.6359213105160129,1.0,0,0.4299213105160129,208.69966529903542
E01001329,0.222,0.5316851061661846,1.0,0,0.3096851061661846,139.49779557035342
E01001330,0.286,0.6921261204732494,1.0,0,0.4061261204732494,142.0021400256117
E01001331,0.267,0.6685349898544415,1.0,0,0.40153498985444147,150.38763664960354
E01001332,0.308,0.6433452693584601,1.0,0,0.33534526935846015,108.87833420729227
E01001333,0.274,0.6734837323650067,1.0,0,0.39948373236500667,145.7969826149659
E01001334,0.306,0.6904572496494388,1.0,0,0.3844572496494388,125.63962406844405
E01001335,0.156,0.41595994067139713,1.0,0,0.25995994067139716,166.64098760986997
E01001336,0.169,0.5288947734177426,1.0,0,0.35989477341774256,212.95548722943343
E01001337,0.196,0.4835380966568197,1.0,0,0.2875380966568197,146.70311053919372
E01001338,0.121,0.6320899045807569,1.0,0,0.5110899045807569,422.3883508931875
E01001339,0.286,0.6298118714139428,1.0,0,0.3438118714139428,120.21394105382616
E01001340,0.299,0.5979698310879766,1.0,0,0.29896983108797665,99.98991006286845
E01001341,0.09,0.49470964927415617,1.0,0,0.4047096492741562,449.6773880823958
E01001342,0.082,0.5247529519749391,1.0,0,0.4427529519749391,539.9426243596819
E01001343,0.121,0.49654132296436615,1.0,0,0.37554132296436615,310.36472972261663
E01001344,0.172,0.5679072256144024,1.0,0,0.39590722561440245,230.17861954325727
E01001345,0.153,0.5541682236034857,1.0,0,0.4011682236034857,262.2014533356116
E01001346,0.122,0.4613338267753757,1.0,0,0.3393338267753757,278.1424809634227
E01001347,0.116,0.5047793455651153,1.0,0,0.3887793455651153,335.154608245789
E01001348,0.196,0.48068786294951915,1.0,0,0.28468786294951914,145.248909668122
E01001349,0.195,0.57316038701064,1.0,0,0.37816038701064,193.92840359519997
E01001350,0.053,0.24817889386195968,1.0,0,0.1951788938619597,368.26206389048997
E01001351,0.152,0.48337044345822433,1.0,0,0.3313704434582243,218.00687069620022
E01001352,0.165,0.30684833407134965,1.0,0,0.14184833407134964,85.96868731596948
E01001353,0.159,0.46390755089663405,1.0,0,0.304907550896634,191.76575528090189
E01001354,0.155,0.36557382234899644,1.0,0,0.21057382234899644,135.85407893483642
E01001355,0.137,0.3698223030827382,1.0,0,0.2328223030827382,169.94328692170672
E01001356,0.301,0.7394690286968233,1.0,0,0.4384690286968233,145.67077365342968
E01001357,0.373,0.5344152937358606,1.0,0,0.1614152937358606,43.27487767717442
E01001358,0.326,0.6591514538140003,1.0,0,0.3331514538140003,102.19369748895714
E01001359,0.13,0.5814235277472156,1.0,0,0.4514235277472156,347.24886749785816
E01001360,0.177,0.5805506756105436,1.0,0,0.40355067561054364,227.99473198335798
E01001361,0.181,0.594538899098739,1.0,0,0.41353889909873903,228.47452988880613
E01001362,0.115,0.5949591700016875,1.0,0,0.47995917000168753,417.3558000014674
E01001363,0.174,0.596919667786217,1.0,0,0.422919667786217,243.05728033690633
E01001364,0.323,0.6454137898617497,1.0,0,0.3224137898617497,99.81851079311134
E01001365,0.132,0.5819618372368591,1.0,0,0.4499618372368591,340.88017972489325
E01001366,0.167,0.5899427666361869,1.0,0,0.4229427666361869,253.2591416983155
E01001367,0.219,0.6280534929132958,1.0,0,0.40905349291329585,186.78241685538623
E01001368,0.158,0.5728004178766332,1.0,0,0.41480041787663313,262.53191004850197
E01001369,0.147,0.5866137914748926,1.0,0,0.43961379147489255,299.05700100332825
E01001370,0.15,0.5161886894356916,1.0,0,0.3661886894356916,244.12579295712774
E01001371,0.154,0.6349941427333851,1.0,0,0.48099414273338503,312.3338589177825
E01001372,0.194,0.6027711354605235,1.0,0,0.4087711354605235,210.70677085593994
E01001373,0.204,0.5692555339869615,1.0,0,0.36525553398696153,179.04683038576547
E01001374,0.07,0.19767563287072631,1.0,0,0.1276756328707263,182.39376124389472
E01001375,0.046,0.06901084255092246,1.0,0,0.023010842550922464,50.02357076287492
E01001376,0.215,0.3697409008739262,1.0,0,0.1547409008739262,71.97251203438428
E01001377,0.039,0.07950612189892227,1.0,0,0.04050612189892227,103.8618510228776
E01001379,0.043,0.06825955063027211,1.0,0,0.025259550630272118,58.74314100063283
E01001380,0.097,0.14504276259161236,1.0,0,0.04804276259161236,49.52862122846635
E01001381,0.17,0.33996947452073756,1.0,0,0.16996947452073755,99.98204383572796
E01001382,0.028,0.08137840184006646,1.0,0,0.05337840184006647,190.63714942880878
E01001383,0.086,0.2374279075865423,1.0,0,0.15142790758654232,176.07896230993293
E01001384,0.109,0.2564317278788877,1.0,0,0.1474317278788877,135.2584659439337
E01001385,0.088,0.19119399555582095,1.0,0,0.10319399555582096,117.26590404070564
E01001386,0.068,0.11433307078445921,1.0,0,0.04633307078445921,68.1368688006753
E01001387,0.057,0.25201876169343135,1.0,0,0.19501876169343135,342.1381784095287
E01001388,0.221,0.5456735290008607,1.0,0,0.32467352900086077,146.9110990954121
E01001389,0.159,0.41397778038068095,1.0,0,0.254977780380681,160.36338388722075
E01001390,0.133,0.30926276518649276,1.0,0,0.17626276518649275,132.52839487706223
E01001391,0.192,0.4821710755910996,1.0,0,0.2901710755910996,151.13076853703106
E01001392,0.094,0.24713264841355176,1.0,0,0.15313264841355176,162.90707278037422
E01001393,0.159,0.45324538112298857,1.0,0,0.2942453811229886,185.05998812766578
E01001394,0.356,0.6049046145458696,1.0,0,0.24890461454586965,69.91702655782856
E01001395,0.25,0.6327731221409311,1.0,0,0.38277312214093107,153.10924885637243
E01001396,0.209,0.4356385873992263,1.0,0,0.2266385873992263,108.43951550202216
E01001397,0.243,0.5676296326210064,1.0,0,0.3246296326210064,133.59244140782158
E01001398,0.084,0.17263820761772652,1.0,0,0.08863820761772652,105.52167573538871
E01001399,0.12,0.22179750051582284,1.0,0,0.10179750051582284,84.83125042985236
E01001400,0.071,0.187146846154231,1.0,0,0.116146846154231,163.5871072594803
E01001401,0.107,0.27851729899308414,1.0,0,0.17151729899308416,160.2965411150319
E01001402,0.099,0.27969225644682594,1.0,0,0.18069225644682593,182.51743075436963
E01001403,0.09,0.2913084373111367,1.0,0,0.2013084373111367,223.67604145681858
E01001404,0.148,0.3767602849385465,1.0,0,0.22876028493854653,154.56776009361252
E01001405,0.134,0.3314565705021632,1.0,0,0.1974565705021632,147.35564962848
E01001406,0.22,0.43750486884792594,1.0,0,0.21750486884792594,98.86584947632997
E01001407,0.127,0.343415146489205,1.0,0,0.216415146489205,170.40562715685434
E01001408,0.153,0.30084268424655797,1.0,0,0.14784268424655797,96.62920538990717
E01001409,0.292,0.6215997112992091,1.0,0,0.3295997112992091,112.87661345863326
E01001410,0.321,0.614096338876374,1.0,0,0.29309633887637404,91.30727067799813
E01001411,0.128,0.2969574788351599,1.0,0,0.16895747883515988,131.99803033996864
E01001412,0.26,0.4653442064451855,1.0,0,0.20534420644518547,78.97854094045596
E01001413,0.068,0.13417718946669963,1.0,0,0.06617718946669962,97.31939627455826
E01001414,0.307,0.5790591128684819,1.0,0,0.2720591128684819,88.61860354022211
E01001415,0.163,0.30673827514995744,1.0,0,0.14373827514995743,88.18299088954444
E01001416,0.054,0.13762477248731275,1.0,0,0.08362477248731276,154.8606897913199
E01001417,0.055,0.09912660921993655,1.0,0,0.044126609219936545,80.23019858170281
E01001418,0.148,0.3054717009867398,1.0,0,0.15747170098673982,106.39979796401339
E01001419,0.126,0.3413623804051497,1.0,0,0.2153623804051497,170.92252413107119
E01001420,0.162,0.4635818398105986,1.0,0,0.3015818398105986,186.1616295127152
E01001421,0.246,0.5160240237571737,1.0,0,0.2700240237571737,109.76586331592426
E01001422,0.044,0.07510343853491702,1.0,0,0.031103438534917024,70.68963303390234
E01001423,0.206,0.6443214967332506,1.0,0,0.4383214967332506,212.77742559866536
E01001424,0.388,0.7628350275389502,1.0,0,0.37483502753895015,96.60696586055417
E01001425,0.325,0.7909795250081324,1.0,0,0.4659795250081324,143.37831538711765
E01001426,0.289,0.7672263047373103,1.0,0,0.47822630473731037,165.47623001291018
E01001427,0.329,0.7106415082866167,1.0,0,0.38164150828661664,116.00045844578013
E01001428,0.238,0.7805703095975649,1.0,0,0.5425703095975649,227.9707183183046
E01001429,0.283,0.7662663315086806,1.0,0,0.48326633150868065,170.76548816561154
E01001430,0.327,0.7481491032474519,1.0,0,0.42114910324745186,128.79177469341036
E01001431,0.326,0.7559048269213389,1.0,0,0.42990482692133886,131.87264629488922
E01001432,0.294,0.7641782007704478,1.0,0,0.47017820077044786,159.92455808518636
E01001433,0.275,0.7072557330495752,1.0,0,0.4322557330495752,157.18390292711825
E01001434,0.228,0.6202200410396702,1.0,0,0.39222004103967023,172.02633378932904
E01001435,0.236,0.6518255967147961,1.0,0,0.41582559671479613,176.1972867435577
E01001436,0.325,0.6466671325040321,1.0,0,0.32166713250403206,98.97450230893294
E01001437,0.3,0.7058510054090008,1.0,0,0.4058510054090008,135.28366846966694
E01001438,0.362,0.7197350821434303,1.0,0,0.3577350821434303,98.82184589597523
E01001439,0.309,0.7791194001694168,1.0,0,0.47011940016941683,152.14220070207665
E01001440,0.206,0.6914367070340807,1.0,0,0.4854367070340807,235.64888690974792
E01001441,0.282,0.7092563478964743,1.0,0,0.4272563478964743,151.50934322570012
E01001442,0.36,0.787878133063221,1.0,0,0.427878133063221,118.85503696200584
E01001444,0.213,0.5883061987420666,1.0,0,0.3753061987420666,176.2000933061346
E01001445,0.307,0.6456042320789555,1.0,0,0.33860423207895546,110.29453813646757
E01001446,0.258,0.6691675656862389,1.0,0,0.4111675656862389,159.367273521798
E01001447,0.386,0.7211105671287039,1.0,0,0.3351105671287039,86.81620910070049
E01001448,0.294,0.6841204008556456,1.0,0,0.39012040085564564,132.6940138964781
E01001449,0.311,0.680419076894095,1.0,0,0.369419076894095,118.78426909777973
E01001450,0.207,0.4736564177624929,1.0,0,0.26665641776249294,128.81952548912705
E01001451,0.096,0.23595360819912456,1.0,0,0.13995360819912456,145.78500854075475
E01001452,0.053,0.12854699983090156,1.0,0,0.07554699983090157,142.54150911490862
E01001453,0.035,0.11956995185393288,1.0,0,0.08456995185393287,241.62843386837963
E01001454,0.076,0.14798809270352545,1.0,0,0.07198809270352545,94.72117460990191
E01001455,0.083,0.20641688790121776,1.0,0,0.12341688790121776,148.69504566411777
E01001456,0.054,0.08406430415859649,1.0,0,0.03006430415859649,55.67463733073424
E01001457,0.145,0.29071422107144707,1.0,0,0.14571422107144708,100.4925662561704
E01001458,0.319,0.7361448606557301,1.0,0,0.41714486065573014,130.76641399866148
E01001459,0.216,0.6247697919890115,1.0,0,0.40876979198901153,189.24527406898682
E01001460,0.249,0.7380663311653453,1.0,0,0.48906633116534526,196.41218119090172
E01001461,0.339,0.7776617146832225,1.0,0,0.4386617146832225,129.3987358947559
E01001462,0.312,0.7390343674382611,1.0,0,0.4270343674382611,136.86998956354523
E01001463,0.228,0.6011443658025833,1.0,0,0.37314436580258337,163.65980956253657
E01001464,0.36,0.6439676879496815,1.0,0,0.2839676879496815,78.87991331935598
E01001465,0.168,0.6367431349814148,1.0,0,0.46874313498141473,279.01377082227066
E01001466,0.276,0.6993258220196621,1.0,0,0.42332582201966207,153.37892102161666
E01001467,0.257,0.684369416950705,1.0,0,0.42736941695070496,166.29160192634436
E01001468,0.088,0.21076589826452824,1.0,0,0.12276589826452824,139.50670257332754
E01001469,0.167,0.3342168847828676,1.0,0,0.1672168847828676,100.1298711274656
E01001470,0.112,0.21175093192101124,1.0,0,0.09975093192101124,89.06333207233146
E01001471,0.173,0.32408780236058055,1.0,0,0.15108780236058056,87.3339898038038
E01001472,0.192,0.31061072698218695,1.0,0,0.11861072698218694,61.77642030322236
E01001473,0.156,0.3116129612175559,1.0,0,0.15561296121755588,99.75189821638199
E01001474,0.113,0.20028697536695103,1.0,0,0.08728697536695103,77.24511094420446
E01001475,0.073,0.1384359741587188,1.0,0,0.06543597415871881,89.63832076536823
E01001476,0.291,0.7167388884403024,1.0,0,0.42573888844030244,146.30202351900428
E01001477,0.229,0.6907534171437045,1.0,0,0.46175341714370455,201.6390467876439
E01001478,0.187,0.5099383065742628,1.0,0,0.32293830657426276,172.69428159051486
E01001479,0.316,0.7492362499116076,1.0,0,0.43323624991160764,137.1000790859518
E01001480,0.289,0.5712177825523224,1.0,0,0.2822177825523224,97.6532119558209
E01001481,0.222,0.7549383141017598,1.0,0,0.5329383141017598,240.06230364944136
E01001482,0.313,0.7459559504451136,1.0,0,0.43295595044511365,138.32458480674558
E01001483,0.38,0.7643613658776365,1.0,0,0.3843613658776365,101.14772786253592
E01001484,0.181,0.5920961508840024,1.0,0,0.41109615088400236,227.12494523978035
E01001485,0.271,0.7294080298420649,1.0,0,0.45840802984206486,169.15425455426745
E01001486,0.313,0.7401178983616523,1.0,0,0.4271178983616523,136.45939244781223
E01001487,0.267,0.7529111984464957,1.0,0,0.48591119844649566,181.98921290130923
E01001488,0.296,0.7684209509336428,1.0,0,0.47242095093364284,159.60167261271718
E01001489,0.218,0.7907428654525142,1.0,0,0.5727428654525142,262.7260850699607
E01001491,0.269,0.7076234318524148,1.0,0,0.4386234318524148,163.0570378633512
E01001492,0.267,0.7960237458612577,1.0,0,0.5290237458612577,198.1362344049654
E01001493,0.156,0.48200502834143505,1.0,0,0.3260050283414351,208.97758227015066
E01001494,0.111,0.3707448091501348,1.0,0,0.2597448091501348,234.004332567689
E01001495,0.079,0.3168717229608097,1.0,0,0.23787172296080966,301.10344678583505
E01001496,0.103,0.3331651481747514,1.0,0,0.23016514817475142,223.46130890752565
E01001497,0.184,0.47968182760441463,1.0,0,0.29568182760441464,160.69664543718187
E01001498,0.197,0.4341857564210183,1.0,0,0.2371857564210183,120.39886112742045
E01001499,0.22,0.5222750123353913,1.0,0,0.30227501233539134,137.39773287972332
E01001500,0.104,0.3519367546849777,1.0,0,0.24793675468497772,238.4007256586324
E01001501,0.204,0.47786519886860335,1.0,0,0.2738651988686034,134.24764650421736
E01001502,0.267,0.7419286853137432,1.0,0,0.4749286853137432,177.87591210252555
E01001503,0.251,0.633197224351704,1.0,0,0.382197224351704,152.26981049868684
E01001504,0.199,0.6212987456603156,1.0,0,0.4222987456603156,212.21042495493245
E01001505,0.293,0.6360040596279899,1.0,0,0.3430040596279899,117.06623195494537
E01001506,0.275,0.6766638563982303,0.75,1,0.4016638563982303,146.05958414481103
E01001507,0.308,0.6618278710152146,1.0,0,0.35382787101521457,114.8791789010437
E01001508,0.271,0.6752907997184561,1.0,0,0.40429079971845605,149.1847969440797
E01001509,0.241,0.7333537052126626,1.0,0,0.49235370521266264,204.29614324176873
E01001510,0.3,0.7640019485865377,1.0,0,0.4640019485865377,154.66731619551257
E01001511,0.168,0.46052246132151187,1.0,0,0.29252246132151183,174.12051269137606
E01001512,0.161,0.40502569627829055,1.0,0,0.24402569627829054,151.5687554523544
E01001513,0.285,0.6127576675826651,1.0,0,0.32775766758266517,115.00269037988251
E01001514,0.202,0.4286510134720172,1.0,0,0.22665101347201716,112.20347201585007
E01001515,0.306,0.7004293240772848,1.0,0,0.39442932407728476,128.8984719206813
E01001516,0.215,0.5725677569934722,1.0,0,0.3575677569934722,166.31058464812662
E01001517,0.373,0.7295580541748996,1.0,0,0.3565580541748996,95.59197162865941
E01001518,0.232,0.41105067471830975,1.0,0,0.17905067471830974,77.17701496478868
E01001519,0.193,0.4458114974660364,0.75,1,0.2528114974660364,130.99041319483752
