LSOA11CD,GeoBarriers_2019,GeoBarriers_2025_pred,confidence,boundary_changed,change,pct_change
E01006194,-0.059,24.255424306988367,1.0,0,24.314424306988368,-41210.88865591249
E01006195,-0.616,27.314470149566603,1.0,0,27.930470149566602,-4534.167232072501
E01006196,0.049,30.64310846080242,1.0,0,30.59410846080242,62436.95604245392
E01006197,-0.912,24.52034299898275,1.0,0,25.432342998982747,-2788.6341007656524
E01006198,-0.38,24.425146361201808,1.0,0,24.805146361201807,-6527.670095053107
E01006199,-0.264,23.7875197372679,1.0,0,24.0515197372679,-9110.424142904507
E01006200,-0.246,28.869121791257903,1.0,0,29.115121791257902,-11835.41536229996
E01006201,-1.041,22.40087107871865,1.0,0,23.441871078718652,-2251.8608144782565
E01006202,-0.349,25.659088451198947,1.0,0,26.008088451198947,-7452.17434131775
E01006203,0.166,28.380955568150398,1.0,0,28.214955568150398,16996.96118563277
E01006204,-0.245,26.37645027485934,1.0,0,26.621450274859342,-10865.89807137116
E01006205,-0.075,29.065394794223888,1.0,0,29.140394794223887,-38853.85972563185
E01006206,-0.519,27.465498989943853,1.0,0,27.98449898994385,-5392.003658948718
E01006207,-0.137,29.35782249257165,1.0,0,29.49482249257165,-21529.067512826023
E01006208,-0.486,29.910190813998355,1.0,0,30.396190813998356,-6254.3602497939
E01006209,0.285,32.25634453876789,1.0,0,31.97134453876789,11218.015627637857
E01006210,0.497,29.929388889915252,1.0,0,29.432388889915252,5922.009837005081
E01006211,0.13,30.55622431008849,1.0,0,30.42622431008849,23404.7879308373
E01006212,0.152,39.02598355291944,1.0,0,38.87398355291944,25574.989179552264
E01006213,-0.061,32.81377432692837,1.0,0,32.87477432692837,-53893.07266709569
E01006214,-0.611,36.99638325562431,1.0,0,37.607383255624306,-6155.054542655369
E01006215,-0.115,35.8981654518244,1.0,0,36.0131654518244,-31315.796045064693
E01006216,0.161,44.28045825907054,1.0,0,44.11945825907054,27403.39022302518
E01006217,0.67,36.8272651949473,1.0,0,36.1572651949473,5396.606745514522
E01006218,-0.773,32.85903738873265,1.0,0,33.632037388732655,-4350.845716524276
E01006219,0.155,39.42106202834195,1.0,0,39.26606202834195,25332.94324409158
E01006220,0.414,38.1823925687632,1.0,0,37.7683925687632,9122.800137382415
E01006221,-0.878,31.335179984826,1.0,0,32.213179984826,-3668.9271053332573
E01006222,0.573,37.97711765365505,1.0,0,37.40411765365505,6527.769224023569
E01006223,-0.6,27.49580771508895,1.0,0,28.095807715088952,-4682.634619181493
E01006224,0.677,39.206602762247975,1.0,0,38.529602762247976,5691.2264050587855
E01006225,0.27,34.77725172882944,1.0,0,34.50725172882944,12780.463603270162
E01006226,0.547,35.19745388689953,1.0,0,34.650453886899534,6334.635079871944
E01006227,0.272,38.33242514887983,1.0,0,38.06042514887983,13992.80336355876
E01006228,-0.588,33.26960940145802,1.0,0,33.85760940145802,-5758.096836982657
E01006229,-0.323,34.603434760790485,1.0,0,34.926434760790485,-10813.13769683916
E01006230,0.779,40.272657373605156,1.0,0,39.49365737360515,5069.7891365346795
E01006231,0.359,47.566933176912855,1.0,0,47.20793317691285,13149.842110560685
E01006232,0.935,49.86519198876671,1.0,0,48.93019198876671,5233.17561377184
E01006233,1.136,43.89101830581569,1.0,0,42.75501830581569,3763.645977624621
E01006234,-0.056,45.17109588353398,1.0,0,45.22709588353398,-80762.67122059638
E01006235,-0.419,44.444145557378576,1.0,0,44.86314555737857,-10707.19464376577
E01006236,0.925,48.79145359148387,1.0,0,47.866453591483875,5174.751739619878
E01006237,0.327,42.44959533516966,1.0,0,42.12259533516966,12881.527625434148
E01006238,-0.769,33.968115301788096,1.0,0,34.737115301788094,-4517.180143275435
E01006239,-0.999,26.214461189395763,1.0,0,27.213461189395762,-2724.070189128705
E01006240,-0.377,32.15280535069055,1.0,0,32.52980535069055,-8628.595583737548
E01006241,0.045,33.51070997149627,1.0,0,33.46570997149627,74368.24438110282
E01006242,-0.683,31.097835958366446,1.0,0,31.780835958366445,-4653.123859204457
E01006243,0.639,36.38092742159418,1.0,0,35.74192742159418,5593.415871923971
E01006244,-0.958,27.670949076991,1.0,0,28.628949076991,-2988.408045614927
E01006245,0.228,33.166829412009506,1.0,0,32.938829412009504,14446.855005267325
E01006246,0.228,34.233926052925554,1.0,0,34.00592605292555,14914.879847774364
E01006247,-0.802,41.260739583348645,1.0,0,42.062739583348645,-5244.730621365168
E01006248,-0.573,34.92481923409948,1.0,0,35.49781923409948,-6195.081890767798
E01006249,0.255,36.674202249832824,1.0,0,36.41920224983282,14282.040097973655
E01006250,-0.447,37.66736063537524,1.0,0,38.11436063537524,-8526.702602992224
E01006251,0.892,48.954056884921414,1.0,0,48.06205688492141,5388.122969161594
E01006252,0.335,32.58244941399927,1.0,0,32.24744941399927,9626.104302686348
E01006253,-0.062,33.208894418776175,1.0,0,33.27089441877617,-53662.73293350996
E01006254,-0.555,31.781961592305937,1.0,0,32.33696159230594,-5826.4795661812495
E01006255,-1.1,26.462736673363835,1.0,0,27.562736673363837,-2505.703333942167
E01006256,-0.041,31.57015485331103,1.0,0,31.61115485331103,-77100.37769100252
E01006257,-0.885,24.23704012275868,1.0,0,25.12204012275868,-2838.6486014416587
E01006258,-0.976,27.193946068168028,1.0,0,28.169946068168027,-2886.264966000823
E01006259,0.419,37.51912551771258,1.0,0,37.100125517712584,8854.445230957657
E01006260,-0.876,32.391104910655955,1.0,0,33.26710491065595,-3797.614715828305
E01006261,-0.357,31.845401209668506,1.0,0,32.20240120966851,-9020.280450887538
E01006262,0.487,38.72943791693459,1.0,0,38.24243791693459,7852.656656454742
E01006263,0.306,36.13911479068143,1.0,0,35.833114790681435,11710.168232248834
E01006264,0.505,38.180580531914046,1.0,0,37.67558053191404,7460.510996418622
E01006265,-0.746,28.500372552256557,1.0,0,29.246372552256556,-3920.425275101415
E01006266,-0.225,34.681362926820825,1.0,0,34.906362926820826,-15513.939078587033
E01006267,-0.218,31.229896474685187,1.0,0,31.447896474685187,-14425.640584717976
E01006268,-0.853,30.613326401912815,1.0,0,31.466326401912816,-3688.9011022172117
E01006269,-0.602,32.48122778842609,1.0,0,33.083227788426086,-5495.552788775097
E01006270,0.367,35.01625075508792,1.0,0,34.64925075508792,9441.212739805973
E01006271,-0.076,33.54522111326603,1.0,0,33.62122111326603,-44238.44883324478
E01006272,-0.703,29.149612890063235,1.0,0,29.852612890063234,-4246.45987056376
E01006273,0.042,36.64301939123463,1.0,0,36.60101939123463,87145.28426484435
E01006274,-1.007,30.158613047782723,1.0,0,31.165613047782724,-3094.897025599079
E01006275,-0.656,30.887269759399825,1.0,0,31.543269759399823,-4808.425268201192
E01006276,0.263,35.063510921153735,1.0,0,34.80051092115374,13232.133430096477
E01006277,0.533,37.547069350652286,1.0,0,37.014069350652285,6944.4783021861695
E01006278,-1.206,33.667776045028745,1.0,0,34.87377604502875,-2891.689555972533
E01006279,-0.302,37.72602118435182,1.0,0,38.02802118435182,-12592.059994818484
E01006280,-0.408,33.85461765553096,1.0,0,34.26261765553096,-8397.700405767391
E01006281,-0.056,38.796548600417545,1.0,0,38.85254860041754,-69379.55107217417
E01006282,-0.102,34.129850613760546,1.0,0,34.23185061376054,-33560.63785662799
E01006283,-0.513,30.759300091042665,1.0,0,31.272300091042666,-6095.96493002781
E01006284,-0.377,35.03319489628873,1.0,0,35.41019489628873,-9392.624640925393
E01006285,0.364,37.29636306562649,1.0,0,36.93236306562649,10146.253589457827
E01006286,0.464,34.108110223691114,1.0,0,33.644110223691115,7250.885824071361
E01006287,0.481,36.616283041038585,1.0,0,36.13528304103858,7512.532856764778
E01006288,0.682,36.102323720615715,1.0,0,35.42032372061571,5193.595853462713
E01006289,-0.253,29.61152459603233,1.0,0,29.86452459603233,-11804.159919380367
E01006290,0.015,30.180024991282693,1.0,0,30.165024991282692,201100.1666085513
E01006291,-1.002,27.273542374016948,1.0,0,28.275542374016947,-2821.9104165685576
E01006292,-0.112,30.39022053959434,1.0,0,30.502220539594337,-27234.12548178066
E01006293,-0.31,31.50277156776591,1.0,0,31.81277156776591,-10262.184376698682
E01006294,-1.076,27.635359988115518,1.0,0,28.711359988115518,-2668.3420063304384
E01006295,-0.519,29.133405290366483,1.0,0,29.65240529036648,-5713.372888317241
E01006296,0.094,29.244069169398173,1.0,0,29.150069169398172,31010.71188233848
E01006297,-0.8,31.935127871523328,1.0,0,32.735127871523325,-4091.890983940415
E01006298,-0.846,26.86201808844506,1.0,0,27.70801808844506,-3275.1794430786126
E01006299,0.472,32.429202370225184,1.0,0,31.957202370225183,6770.593722505336
E01006300,-0.004,36.36982161462545,1.0,0,36.37382161462545,-909345.5403656362
E01006301,0.368,40.92895052369854,1.0,0,40.56095052369854,11021.997424918081
E01006302,0.34,40.94735170823612,1.0,0,40.607351708236116,11943.338737716504
E01006303,0.705,41.53275014721361,1.0,0,40.827750147213614,5791.170233647322
E01006304,-0.669,39.21231496688584,1.0,0,39.88131496688584,-5961.332580999378
E01006305,0.369,34.113237490786574,1.0,0,33.744237490786574,9144.77980780124
E01006306,-0.174,24.16562452247273,1.0,0,24.33962452247273,-13988.289955444097
E01006307,-0.353,28.50506563661042,1.0,0,28.858065636610423,-8175.089415470375
E01006308,-1.034,30.549664894996674,1.0,0,31.583664894996673,-3054.5130459377824
E01006309,-0.236,30.417366232860793,1.0,0,30.653366232860794,-12988.71450544949
E01006310,-0.533,31.05090537133561,1.0,0,31.58390537133561,-5925.68581075715
E01006311,0.156,33.396208182615425,1.0,0,33.240208182615426,21307.825758086812
E01006312,-0.177,41.847726283991946,1.0,0,42.024726283991946,-23742.78321129489
E01006313,-0.375,40.27639216421394,1.0,0,40.65139216421394,-10840.371243790383
E01006314,0.073,41.670896352034084,1.0,0,41.597896352034084,56983.419660320666
E01006315,0.966,45.990562331936715,1.0,0,45.024562331936714,4660.9277776332
E01006316,0.962,45.38933233588154,1.0,0,44.42733233588154,4618.2258145407
E01006317,-0.417,35.17123035688145,1.0,0,35.58823035688145,-8534.347807405626
E01006318,0.74,43.25247474815531,1.0,0,42.512474748155306,5744.929020020988
E01006319,0.222,37.36767707008841,1.0,0,37.14567707008841,16732.28696850829
E01006320,-0.135,47.59484260158156,1.0,0,47.72984260158156,-35355.43896413448
E01006321,-0.309,46.60924960670169,1.0,0,46.918249606701686,-15183.899549094396
E01006322,-0.004,34.29562246814161,1.0,0,34.29962246814161,-857490.5617035402
E01006323,-0.111,34.11635147527881,1.0,0,34.22735147527881,-30835.45177953046
E01006324,0.273,31.7253073682812,1.0,0,31.4523073682812,11520.991709993112
E01006325,0.001,36.68626446929454,1.0,0,36.685264469294545,3668526.4469294543
E01006326,-0.712,26.149648713971892,1.0,0,26.861648713971892,-3772.703471063468
E01006327,0.588,41.61951167738134,1.0,0,41.03151167738134,6978.148244452609
E01006328,-1.168,22.82848255305461,1.0,0,23.99648255305461,-2054.493369268374
E01006329,0.441,38.25332974246005,1.0,0,37.81232974246005,8574.224431396837
E01006330,-0.553,28.388133793115493,1.0,0,28.941133793115494,-5233.478081937702
E01006331,0.235,32.651367504149526,1.0,0,32.41636750414953,13794.19893793597
E01006332,-0.118,27.20741166141343,1.0,0,27.32541166141343,-23157.128526621553
E01006333,-1.006,22.901441288936603,1.0,0,23.907441288936603,-2376.4852175881315
E01006334,-1.188,22.481183382075557,1.0,0,23.669183382075555,-1992.3555035417137
E01006335,-0.6,26.132100071827068,1.0,0,26.73210007182707,-4455.350011971179
E01006336,-0.599,30.110771728371947,1.0,0,30.709771728371948,-5126.840021431043
E01006337,0.423,32.36634419524771,1.0,0,31.943344195247715,7551.6180130609255
E01006338,-0.588,24.58024754526358,1.0,0,25.16824754526358,-4280.31420837816
E01006339,-0.468,39.48509881080413,1.0,0,39.953098810804136,-8536.986925385498
E01006340,-0.061,41.09598358672041,1.0,0,41.15698358672041,-67470.46489626296
E01006341,0.015,36.48474155422943,1.0,0,36.46974155422943,243131.61036152954
E01006342,-0.939,33.551457695047446,1.0,0,34.490457695047446,-3673.105185841049
E01006343,0.08,36.812116717769094,1.0,0,36.732116717769095,45915.14589721137
E01006344,-0.396,35.148390866191605,1.0,0,35.544390866191605,-8975.856279341315
E01006345,-0.685,36.595892938680215,1.0,0,37.28089293868022,-5442.4661224350675
E01006346,-0.248,32.147057561809234,1.0,0,32.39505756180923,-13062.523210406947
E01006347,-0.292,36.11969192159788,1.0,0,36.41169192159788,-12469.757507396534
E01006348,0.697,43.60557182708398,1.0,0,42.908571827083975,6156.179602164129
E01006349,0.9,28.33343121134602,1.0,0,27.433431211346022,3048.1590234828914
E01006350,-0.497,29.852538361959038,1.0,0,30.349538361959038,-6106.546954116507
E01006351,-0.707,28.450937362238392,1.0,0,29.157937362238393,-4124.177844729617
E01006352,-0.44,24.71925970186502,1.0,0,25.15925970186502,-5718.0135686056865
E01006353,-0.112,28.234147849000415,1.0,0,28.346147849000413,-25309.060579464654
E01006354,-0.481,27.13876061726496,1.0,0,27.619760617264962,-5742.15397448336
E01006355,-0.202,29.580884904114598,1.0,0,29.7828849041146,-14744.002427779504
E01006356,-0.334,31.021521733231452,1.0,0,31.355521733231452,-9387.880758452531
E01006357,-0.323,30.066284311370186,1.0,0,30.389284311370186,-9408.447155222968
E01006358,-0.518,28.296285205619668,1.0,0,28.81428520561967,-5562.603321548198
E01006359,-0.156,29.59836099363215,1.0,0,29.754360993632147,-19073.308329251377
E01006360,-0.674,31.82719318477116,1.0,0,32.50119318477116,-4822.135487354771
E01006361,-1.194,32.309603240412606,1.0,0,33.50360324041261,-2805.9969213075888
E01006362,0.594,40.0287556772118,1.0,0,39.4347556772118,6638.847757106363
E01006363,0.768,39.74772895410954,1.0,0,38.97972895410954,5075.48554089968
E01006364,-0.131,36.50305317358769,1.0,0,36.63405317358769,-27964.92608670816
E01006365,-0.851,38.59601091541954,1.0,0,39.44701091541954,-4635.371435419453
E01006366,0.037,40.290310884334374,1.0,0,40.253310884334375,108792.73211982264
E01006367,0.191,41.04183243307858,1.0,0,40.85083243307858,21387.870383810776
E01006368,0.391,43.35594936434655,1.0,0,42.96494936434655,10988.47809829835
E01006369,-0.437,22.396702371141373,1.0,0,22.833702371141374,-5225.103517423656
E01006370,-0.906,21.61442228750331,1.0,0,22.520422287503308,-2485.697824227738
E01006371,-0.48,23.589116401444763,1.0,0,24.069116401444763,-5014.399250300992
E01006372,0.608,36.761165969491294,1.0,0,36.1531659694913,5946.244402876858
E01006373,0.083,27.49212727501303,1.0,0,27.40912727501303,33023.04490965425
E01006374,-0.145,28.60175919595975,1.0,0,28.74675919595975,-19825.351169627414
E01006375,-0.937,22.195827362023174,1.0,0,23.132827362023175,-2468.8182883696027
E01006376,-0.888,34.742261411660934,1.0,0,35.63026141166093,-4012.4168256374924
E01006377,0.388,34.37252418270834,1.0,0,33.98452418270834,8758.897985234109
E01006378,0.805,38.874918132110665,1.0,0,38.069918132110665,4729.18237665971
E01006379,-0.119,35.54789380133101,1.0,0,35.66689380133101,-29972.17966498404
E01006380,0.154,35.421234386763764,1.0,0,35.26723438676376,22900.801549846597
E01006381,0.016,32.20059927685223,1.0,0,32.18459927685223,201153.74548032644
E01006382,0.858,39.42056715418661,1.0,0,38.56256715418661,4494.471696292146
E01006383,-0.233,33.10351841516585,1.0,0,33.33651841516585,-14307.518633118389
E01006384,0.508,37.26967647946658,1.0,0,36.76167647946658,7236.550488083972
E01006385,0.282,34.18669911320653,1.0,0,33.90469911320653,12022.942947945581
E01006386,-0.731,21.306009528900926,1.0,0,22.037009528900928,-3014.638786443355
E01006387,-0.788,25.85694086087128,1.0,0,26.64494086087128,-3381.3376726994006
E01006388,0.769,40.530335325314894,1.0,0,39.761335325314896,5170.524749715851
E01006389,0.218,33.17399839284437,1.0,0,32.955998392844364,15117.430455433194
E01006390,-0.402,29.806816943314573,1.0,0,30.208816943314574,-7514.63108042651
E01006391,-0.222,34.427524237637805,1.0,0,34.649524237637806,-15607.893800737751
E01006392,-0.087,26.550163372631584,1.0,0,26.637163372631584,-30617.42916394435
E01006393,-0.884,34.86554873362094,1.0,0,35.74954873362094,-4044.0665988258984
E01006394,-0.017,39.57896005577245,1.0,0,39.59596005577245,-232917.41209277912
E01006395,0.108,41.79290483327206,1.0,0,41.684904833272064,38597.134104881545
E01006396,0.855,42.43122671776206,1.0,0,41.57622671776206,4862.71657517685
E01006397,0.389,34.45539827341361,1.0,0,34.066398273413604,8757.428862060053
E01006398,0.081,33.65453742822139,1.0,0,33.573537428221385,41448.81163977949
E01006399,-0.377,30.97277512777467,1.0,0,31.34977512777467,-8315.590219568878
E01006400,0.109,34.84744981404145,1.0,0,34.738449814041445,31870.13744407472
E01006401,0.616,38.746362735328,1.0,0,38.130362735328,6189.99395054026
E01006402,-0.14,36.939851198336314,1.0,0,37.079851198336314,-26485.60799881165
E01006403,-1.013,32.459170517924946,1.0,0,33.472170517924944,-3304.261650338099
E01006404,-0.257,28.05663208121441,1.0,0,28.31363208121441,-11016.977463507552
E01006405,0.179,32.01190694227649,1.0,0,31.83290694227649,17783.746895126533
E01006406,-0.774,31.675954238162873,1.0,0,32.449954238162874,-4192.500547566263
E01006407,-0.023,37.294716273715636,1.0,0,37.31771627371564,-162250.9403205028
E01006408,-0.489,28.817617258867443,1.0,0,29.306617258867444,-5993.173263572075
E01006409,0.161,33.31063561015986,1.0,0,33.14963561015986,20589.83578270799
E01006410,0.697,39.09047434485157,1.0,0,38.39347434485157,5508.389432546854
E01006411,-0.409,27.758290407124782,1.0,0,28.16729040712478,-6886.868070201659
E01006412,0.54,36.64605378729725,1.0,0,36.10605378729725,6686.306256906898
E01006413,0.668,34.673167624345844,1.0,0,34.005167624345845,5090.593955740395
E01006414,-0.065,31.961344270438012,1.0,0,32.02634427043801,-49271.298877596935
E01006415,0.018,32.02968656992567,1.0,0,32.01168656992567,177842.70316625375
E01006416,-0.113,32.26779980364243,1.0,0,32.38079980364243,-28655.575047471175
E01006417,-0.241,29.93881736178281,1.0,0,30.17981736178281,-12522.745793270877
E01006418,0.365,36.72310860888763,1.0,0,36.358108608887626,9961.125646270584
E01006419,1.329,34.614475839021786,1.0,0,33.285475839021785,2504.5504769768086
E01006420,0.886,46.00225649999952,1.0,0,45.116256499999515,5092.128273137643
E01006421,1.465,41.896906332317656,1.0,0,40.43190633231765,2759.8570875302153
E01006422,-0.731,32.6008819983386,1.0,0,33.3318819983386,-4559.764979252887
E01006423,0.743,36.95188441819391,1.0,0,36.20888441819391,4873.335722502546
E01006424,0.767,41.858238121278184,1.0,0,41.09123812127818,5357.397408250089
E01006425,0.86,36.08360617502424,1.0,0,35.22360617502424,4095.7681598865393
E01006426,-0.927,32.4275279376358,1.0,0,33.3545279376358,-3598.1152036284575
E01006427,-0.547,28.89322271030219,1.0,0,29.44022271030219,-5382.124809927274
E01006428,-0.163,34.62473515579551,1.0,0,34.78773515579551,-21342.168807236507
E01006429,-0.187,29.75089963131335,1.0,0,29.93789963131335,-16009.571995354732
E01006430,-0.577,29.89924806174784,1.0,0,30.47624806174784,-5281.845417980561
E01006431,0.005,27.621985234662745,1.0,0,27.616985234662746,552339.7046932549
E01006432,0.391,31.44662100614189,1.0,0,31.05562100614189,7942.61406806698
E01006433,-0.077,30.977514343061177,1.0,0,31.05451434306118,-40330.53810787166
E01006434,-0.634,30.876445964278012,1.0,0,31.510445964278013,-4970.101887110097
E01006435,-0.927,29.626900437196145,1.0,0,30.553900437196145,-3295.997889665172
E01006436,-0.26,33.10218879966208,1.0,0,33.36218879966208,-12831.611076793108
E01006437,-0.311,28.96334658711657,1.0,0,29.27434658711657,-9412.973179137161
E01006438,-0.143,46.12791252258317,1.0,0,46.270912522583174,-32357.281484323903
E01006439,-1.06,42.65838196509,1.0,0,43.71838196509,-4124.375657083962
E01006440,0.189,36.1931808642121,1.0,0,36.0041808642121,19049.83114508577
E01006441,0.402,32.57718086960876,0.75,1,32.17518086960876,8003.776335723571
E01006442,0.135,30.018060498111815,1.0,0,29.883060498111814,22135.60036897171
E01006443,-0.283,26.3253840707877,1.0,0,26.6083840707877,-9402.255855402016
E01006444,-0.194,30.09738833548965,1.0,0,30.29138833548965,-15614.117698706004
E01006445,-0.311,30.68837743590768,1.0,0,30.99937743590768,-9967.645477783819
E01006446,0.352,39.3677126216746,1.0,0,39.0157126216746,11084.009267521194
E01006447,-1.157,29.470945267349194,1.0,0,30.627945267349194,-2647.1862806697663
E01006448,-0.767,37.664052083175335,1.0,0,38.43105208317534,-5010.567416320122
E01006449,0.029,28.341278320684303,1.0,0,28.312278320684303,97628.54593339415
E01006450,-0.766,24.96047007864985,1.0,0,25.726470078649847,-3358.5470076566376
E01006451,-0.122,27.67923924229528,1.0,0,27.80123924229528,-22787.90101827482
E01006452,-0.427,25.463127628982832,1.0,0,25.89012762898283,-6063.261739808626
E01006453,-0.816,26.623084610564167,1.0,0,27.439084610564166,-3362.632917961295
E01006454,0.679,37.248635609629254,1.0,0,36.56963560962925,5385.80789537986
E01006455,-0.523,28.450546090997044,1.0,0,28.973546090997043,-5539.874969597905
E01006456,0.734,35.062197163227836,1.0,0,34.328197163227834,4676.866098532402
E01006457,0.316,31.87114123024074,1.0,0,31.555141230240743,9985.804186785044
E01006458,0.474,36.01519231544204,1.0,0,35.541192315442046,7498.141838700853
E01006459,-0.262,27.637589635242996,1.0,0,27.899589635242997,-10648.698334062212
E01006460,-0.751,27.484638512687116,1.0,0,28.235638512687117,-3759.738816602812
E01006461,-0.475,30.214195134419697,1.0,0,30.6891951344197,-6460.8831861936205
E01006462,-0.167,27.92331384651158,1.0,0,28.09031384651158,-16820.54721347999
E01006463,-0.607,24.609841602002618,0.75,1,25.216841602002617,-4154.3396378917005
E01006464,0.469,31.927246456696686,1.0,0,31.458246456696685,6707.515235969443
E01006465,0.547,31.650438486088085,1.0,0,31.103438486088084,5686.186194897273
E01006466,-0.253,29.05802710721918,1.0,0,29.31102710721918,-11585.386208387026
E01006467,-0.129,28.85717945999833,1.0,0,28.986179459998333,-22469.906558138242
E01006470,-0.331,26.985554758533823,1.0,0,27.316554758533822,-8252.73557659632
E01006471,0.03,30.550857801280657,1.0,0,30.520857801280656,101736.19267093552
E01006472,1.242,30.3829166680487,1.0,0,29.1409166680487,2346.289586799412
E01006473,1.048,31.651733807999037,1.0,0,30.603733807999035,2920.2036076334953
E01006474,-0.385,27.914395745184752,1.0,0,28.299395745184754,-7350.492401346689
E01006475,-0.209,28.67715228597804,1.0,0,28.88615228597804,-13821.125495683273
E01006476,0.733,34.7326296825442,1.0,0,33.9996296825442,4638.421511943275
E01006477,-0.821,31.239845980294454,1.0,0,32.06084598029445,-3905.09695253282
E01006478,-0.062,32.735030833868905,1.0,0,32.7970308338689,-52898.43682882081
E01006479,-0.526,30.576784057096642,1.0,0,31.102784057096642,-5913.076816938525
E01006480,-0.143,33.21944043340259,1.0,0,33.36244043340259,-23330.37792545636
E01006481,-0.728,27.791017780422223,1.0,0,28.519017780422224,-3917.447497310745
E01006482,-0.396,28.257686438905456,1.0,0,28.653686438905456,-7235.779403764004
E01006483,-0.512,29.365638937107683,1.0,0,29.877638937107683,-5835.4763549038435
E01006484,-0.021,27.78641959157447,1.0,0,27.807419591574472,-132416.28376940225
E01006485,-0.52,26.172811376456544,1.0,0,26.692811376456543,-5133.232957010873
E01006486,-1.098,26.49117011062256,1.0,0,27.589170110622558,-2512.6748734628923
E01006487,-0.815,25.53462003043083,1.0,0,26.34962003043083,-3233.0822123228018
E01006488,-0.314,26.832142052449257,1.0,0,27.146142052449257,-8645.268169569828
E01006489,-0.791,27.780001263814523,1.0,0,28.571001263814523,-3612.010273554301
E01006490,0.205,45.799289339124755,1.0,0,45.59428933912476,22241.116750792564
E01006491,0.858,44.51505420565745,1.0,0,43.65705420565745,5088.234755904132
E01006492,-0.217,42.11024848909156,1.0,0,42.32724848909156,-19505.64446501915
E01006493,0.193,36.46638958235211,1.0,0,36.27338958235211,18794.502374275704
E01006494,-0.061,37.37314236226527,1.0,0,37.43414236226527,-61367.44649551684
E01006495,0.402,35.0305787586816,1.0,0,34.6285787586816,8614.074318079998
E01006496,-0.038,30.701799219398673,1.0,0,30.739799219398673,-80894.20847210177
E01006497,-0.621,29.63165464335559,1.0,0,30.252654643355587,-4871.603002150658
E01006498,0.749,34.91594787313936,1.0,0,34.16694787313936,4561.675283463199
E01006499,0.258,28.344682760505712,1.0,0,28.086682760505713,10886.311147482835
E01006500,-0.56,28.458832932704304,1.0,0,29.018832932704303,-5181.934452268625
E01006501,0.882,36.49708567139271,1.0,0,35.61508567139271,4037.991572720262
E01006502,0.316,39.897139244329296,1.0,0,39.58113924432929,12525.676976053574
E01006503,-0.564,43.289887078348286,1.0,0,43.853887078348286,-7775.511893324166
E01006504,0.738,37.10835225266004,1.0,0,36.37035225266004,4928.232012555562
E01006505,0.247,35.64573465853716,1.0,0,35.39873465853716,14331.471521674963
E01006506,1.149,37.85764183752149,1.0,0,36.70864183752149,3194.833928417884
E01006507,-0.546,29.92672128969196,1.0,0,30.47272128969196,-5581.084485291568
E01006508,0.487,35.20193764696698,1.0,0,34.71493764696698,7128.323952149278
E01006509,-0.236,30.769365180610777,1.0,0,31.005365180610777,-13137.866601953721
E01006510,0.757,32.799023295686915,1.0,0,32.04202329568692,4232.7639756521685
E01006512,-0.63,14.333406679238237,1.0,0,14.963406679238238,-2375.143917339403
E01006513,-1.661,13.881100025726031,0.75,1,15.54210002572603,-935.7074067264317
E01006514,-0.796,14.94151250604427,1.0,0,15.73751250604427,-1977.074435432697
E01006515,-0.548,16.81342634071146,0.75,1,17.36142634071146,-3168.143492830558
E01006518,-0.634,19.0892117262293,1.0,0,19.7232117262293,-3110.916676061404
E01006519,0.22,24.867924646621425,1.0,0,24.647924646621426,11203.602112100649
E01006520,-0.316,19.651140841041098,1.0,0,19.967140841041097,-6318.715456025663
E01006521,-0.574,21.861075386280113,1.0,0,22.435075386280115,-3908.5497188641316
E01006522,-0.683,20.507229973213175,1.0,0,21.190229973213174,-3102.522690075135
E01006523,-0.159,20.790799696293067,1.0,0,20.949799696293066,-13175.974651756645
E01006524,-0.596,23.36521206763246,1.0,0,23.96121206763246,-4020.3375952403458
E01006525,-0.048,24.477845804136866,1.0,0,24.525845804136864,-51095.5120919518
E01006526,-0.581,22.80496062351751,1.0,0,23.38596062351751,-4025.1223104160945
E01006527,-0.766,22.516138948520656,1.0,0,23.282138948520654,-3039.443726960921
E01006528,0.257,25.720216501525883,1.0,0,25.46321650152588,9907.866343006179
E01006529,-1.064,22.165689060393355,1.0,0,23.229689060393355,-2183.2414530444885
E01006530,-0.611,26.450363849576945,1.0,0,27.061363849576946,-4429.028453285916
E01006531,-0.215,28.701010206978697,1.0,0,28.916010206978697,-13449.307073013348
E01006532,0.793,31.935864896303585,1.0,0,31.142864896303585,3927.221298398939
E01006533,0.689,29.865487060531585,1.0,0,29.176487060531585,4234.613506608358
E01006534,-0.23,27.89424968512714,1.0,0,28.12424968512714,-12227.934645707452
E01006535,-0.008,28.17640233397494,1.0,0,28.18440233397494,-352305.02917468676
E01006536,-0.486,25.418111600437797,1.0,0,25.904111600437798,-5330.064115316419
E01006537,0.142,29.76679752528461,1.0,0,29.62479752528461,20862.533468510293
E01006538,-0.566,29.423117026767518,1.0,0,29.989117026767516,-5298.430570100269
E01006539,0.451,27.987822091914474,1.0,0,27.536822091914473,6105.725519271502
E01006540,-0.401,18.907541892381985,1.0,0,19.308541892381985,-4815.097728773562
E01006541,-0.374,22.44612821827132,1.0,0,22.820128218271318,-6101.638561035111
E01006542,-0.168,20.721726855553868,1.0,0,20.889726855553867,-12434.361223543969
E01006543,-0.648,24.94038015097449,1.0,0,25.58838015097449,-3948.8240973726065
