LSOA11CD,IMD_2019,IMD_2025_pred,confidence,boundary_changed,change,pct_change
E01009822,12.783,11.28872449656236,1.0,0,-1.49427550343764,-11.689552557597123
E01009823,8.72,7.552427898713239,1.0,0,-1.167572101286762,-13.389588317508737
E01009824,25.995,25.545221654305152,1.0,0,-0.449778345694849,-1.7302494544906672
E01009825,21.698,19.512688632713907,1.0,0,-2.1853113672860935,-10.071487543949182
E01009826,5.975,5.5161906651368975,1.0,0,-0.45880933486310216,-7.678817319884555
E01009827,4.711,4.2944039560344525,1.0,0,-0.41659604396554784,-8.843049118351683
E01009828,16.657,17.342629309044185,1.0,0,0.6856293090441845,4.116163228937891
E01009829,7.921,6.239509784974555,1.0,0,-1.6814902150254456,-21.228256722957273
E01009830,7.066,6.524488156935968,1.0,0,-0.5415118430640318,-7.663626423210187
E01009831,34.102,34.501338126623075,1.0,0,0.39933812662307844,1.171010869224909
E01009832,35.719,37.23696889252015,1.0,0,1.5179688925201518,4.249751931801427
E01009833,42.852,47.14829471288675,1.0,0,4.2962947128867555,10.025890770294865
E01009834,31.471,30.191386287479723,1.0,0,-1.279613712520277,-4.066009063964529
E01009835,27.861,29.785167891612197,1.0,0,1.9241678916121963,6.906313095768983
E01009836,54.825,58.733071193470785,1.0,0,3.908071193470782,7.128264830772061
E01009837,34.229,35.44326352725362,1.0,0,1.214263527253621,3.5474700612159897
E01009838,28.059,29.973552175675927,1.0,0,1.9145521756759258,6.823308655603998
E01009839,44.188,38.679888247631624,1.0,0,-5.508111752368379,-12.465175505495562
E01009840,45.461,48.16888551140001,1.0,0,2.707885511400015,5.956502301753184
E01009841,52.601,51.8504054504879,1.0,0,-0.7505945495121011,-1.4269587070818066
E01009842,40.271,46.975943926736385,1.0,0,6.704943926736384,16.649559054248424
E01009843,21.27,20.912913098365337,1.0,0,-0.3570869016346627,-1.6788288746340514
E01009844,53.922,49.94723877147838,1.0,0,-3.974761228521615,-7.371316398727078
E01009845,4.022,2.9373909604360295,1.0,0,-1.0846090395639707,-26.966907995126075
E01009846,11.093,10.365898515081899,1.0,0,-0.7271014849181014,-6.554597357956382
E01009847,14.899,14.013951993126216,1.0,0,-0.8850480068737827,-5.940318188293058
E01009848,16.287,15.49901256761483,1.0,0,-0.7879874323851688,-4.8381373634504135
E01009849,24.768,24.222719434101585,1.0,0,-0.5452805658984161,-2.201552672393476
E01009850,9.276,8.66895444255544,1.0,0,-0.6070455574445592,-6.54425999832427
E01009851,9.054,8.664078535131111,1.0,0,-0.38992146486888934,-4.306620994796657
E01009852,4.756,3.9255487563560765,1.0,0,-0.8304512436439238,-17.46112791513717
E01009853,5.337,4.182812748871704,1.0,0,-1.1541872511282953,-21.62614298535311
E01009854,5.455,3.570444547552741,1.0,0,-1.884555452447259,-34.54730435283701
E01009855,4.343,3.6305208830765334,1.0,0,-0.7124791169234665,-16.405229493978048
E01009856,27.124,27.006901362737555,1.0,0,-0.11709863726244407,-0.43171596100296444
E01009857,28.415,28.77129108063886,1.0,0,0.3562910806388615,1.2538837960192206
E01009858,14.673,12.117680213649319,1.0,0,-2.5553197863506814,-17.415114743751662
E01009859,3.36,3.6392381251417225,1.0,0,0.27923812514172264,8.310658486360792
E01009860,8.543,7.369644244506173,1.0,0,-1.1733557554938265,-13.734703915414102
E01009861,25.168,24.690068376652675,1.0,0,-0.47793162334732386,-1.8989654455948979
E01009862,27.144,27.20382674813713,1.0,0,0.05982674813713018,0.22040505502921523
E01009863,21.755,22.40858721174471,1.0,0,0.6535872117447106,3.004308029164379
E01009864,28.512,27.61429021786735,1.0,0,-0.897709782132651,-3.148533186492182
E01009865,34.347,35.283995216292055,1.0,0,0.9369952162920541,2.7280263670540483
E01009866,22.589,23.80410844740645,1.0,0,1.2151084474064504,5.379204247228521
E01009867,27.029,23.787150096913464,1.0,0,-3.2418499030865355,-11.993969081677218
E01009868,23.713,24.849309641463847,1.0,0,1.1363096414638463,4.791926966068596
E01009869,17.259,15.928879421857058,1.0,0,-1.3301205781429424,-7.706822980143358
E01009870,14.148,13.459932763392949,1.0,0,-0.6880672366070506,-4.863353382860126
E01009871,24.836,26.235927787973743,1.0,0,1.3999277879737448,5.636687824020554
E01009872,40.626,39.522994032741316,1.0,0,-1.1030059672586816,-2.7150247803344696
E01009873,24.157,22.501673760771656,1.0,0,-1.6553262392283443,-6.852366764202278
E01009874,39.399,37.01438739776205,1.0,0,-2.384612602237951,-6.05246986532133
E01009875,31.594,31.263083853295683,1.0,0,-0.33091614670431824,-1.0474018696724638
E01009876,27.839,28.992634252326653,1.0,0,1.153634252326654,4.143950042482324
E01009877,45.952,44.49948599526644,1.0,0,-1.4525140047335583,-3.160937510301093
E01009878,16.849,16.190150402492986,1.0,0,-0.6588495975070146,-3.910318698480708
E01009879,25.203,26.07265772921894,1.0,0,0.8696577292189396,3.450611947859142
E01009880,13.119,12.278258815691743,1.0,0,-0.8407411843082571,-6.408576753626473
E01009881,59.015,57.13525864941994,0.75,1,-1.879741350580062,-3.185192494416779
E01009882,22.386,21.036141898906994,1.0,0,-1.3498581010930053,-6.029920937608351
E01009883,34.935,35.37827005587903,1.0,0,0.4432700558790259,1.268842295345716
E01009884,30.171,30.578240397779027,1.0,0,0.4072403977790273,1.3497742792052876
E01009885,41.295,38.68192992242644,1.0,0,-2.6130700775735605,-6.327812271639569
E01009886,50.693,51.15378451662947,1.0,0,0.46078451662947373,0.9089706993657384
E01009887,34.121,34.23378153932712,1.0,0,0.11278153932711632,0.3305340972630237
E01009888,21.497,20.797400763886916,1.0,0,-0.6995992361130838,-3.254404038298757
E01009889,48.639,50.52741353562133,1.0,0,1.888413535621325,3.8825089652775033
E01009890,40.467,41.27185798507166,1.0,0,0.8048579850716635,1.9889242718058258
E01009891,42.737,41.76851851897385,1.0,0,-0.9684814810261528,-2.266142876257465
E01009892,63.363,59.20015004534085,1.0,0,-4.162849954659151,-6.569843528019746
E01009893,52.565,53.70458910842204,1.0,0,1.1395891084220438,2.167961777650611
E01009894,27.261,27.967572046958388,1.0,0,0.7065720469583887,2.5918786800131643
E01009895,20.624,21.563264090717347,1.0,0,0.939264090717348,4.554228523648894
E01009896,9.92,9.09536838933632,1.0,0,-0.8246316106636797,-8.312818655883868
E01009897,5.099,3.9320473978135606,1.0,0,-1.1669526021864396,-22.885911005813682
E01009898,10.033,10.435735170707861,1.0,0,0.4027351707078619,4.014105160050453
E01009899,6.391,5.9876511802979335,1.0,0,-0.4033488197020665,-6.311200433454334
E01009900,6.24,5.126696428507044,1.0,0,-1.1133035714929562,-17.841403389310194
E01009901,9.631,7.9996752220118275,1.0,0,-1.6313247779881728,-16.93826994069331
E01009902,5.732,5.253876605592246,1.0,0,-0.47812339440775453,-8.341301367895229
E01009903,3.82,3.8604179296882033,1.0,0,0.04041792968820346,1.0580609866021848
E01009904,8.978,8.033108441673392,1.0,0,-0.9448915583266082,-10.524521701120609
E01009905,19.361,16.05168013735514,1.0,0,-3.309319862644859,-17.092711443855475
E01009906,36.113,35.02975654544093,1.0,0,-1.0832434545590672,-2.9995942030821787
E01009907,22.17,18.892385918578714,1.0,0,-3.2776140814212873,-14.784005779978742
E01009908,9.867,8.887007742637962,1.0,0,-0.9799922573620385,-9.9320184185876
E01009909,17.933,16.817452375191962,1.0,0,-1.1155476248080376,-6.2206414141975
E01009910,28.246,29.167189314931054,1.0,0,0.9211893149310555,3.2613089107521613
E01009911,11.663,9.813155247372599,1.0,0,-1.8498447526274013,-15.860796987288017
E01009912,6.754,7.0498346012165385,1.0,0,0.29583460121653893,4.380139194796254
E01009913,22.025,21.22580193373028,1.0,0,-0.7991980662697173,-3.6285950795446875
E01009914,5.987,5.496771283987018,1.0,0,-0.49022871601298235,-8.188219742992857
E01009915,11.932,11.257592778348812,1.0,0,-0.6744072216511885,-5.652088682963362
E01009916,18.719,19.616213027778333,1.0,0,0.8972130277783315,4.793060675133989
E01009917,9.554,8.485243983473405,1.0,0,-1.0687560165265957,-11.186477041308308
E01009918,30.582,32.579546746304175,1.0,0,1.9975467463041738,6.531772762749898
E01009919,9.217,7.730865465420843,1.0,0,-1.4861345345791577,-16.12384218920644
E01009920,10.493,8.950603541517962,1.0,0,-1.5423964584820382,-14.699289607186106
E01009921,25.069,27.602382071685234,1.0,0,2.533382071685235,10.105636729367886
E01009922,27.174,25.571336631274818,1.0,0,-1.6026633687251817,-5.897782324005232
E01009923,20.985,17.863134490872003,1.0,0,-3.1218655091279963,-14.876652414238725
E01009924,17.09,14.316061082179747,1.0,0,-2.773938917820253,-16.231357038152446
E01009925,17.328,11.975016558040448,1.0,0,-5.352983441959552,-30.892102042702867
E01009926,16.935,18.135181684953686,1.0,0,1.2001816849536873,7.086989577523988
E01009927,25.575,25.064867176718916,1.0,0,-0.5101328232810829,-1.99465424547833
E01009928,28.157,31.300742545532362,1.0,0,3.143742545532362,11.165047929581851
E01009929,43.022,40.76615016109928,1.0,0,-2.2558498389007156,-5.2434797055011755
E01009930,35.947,34.37493276612749,1.0,0,-1.5720672338725095,-4.3732918849208815
E01009931,15.689,14.29530261376593,1.0,0,-1.39369738623407,-8.88327736779954
E01009932,41.484,42.226289208820724,1.0,0,0.742289208820722,1.7893385614230113
E01009933,33.844,34.62152840583184,1.0,0,0.7775284058318377,2.297389214725912
E01009934,39.43,39.26484453370715,1.0,0,-0.16515546629285183,-0.41885738344623846
E01009935,47.757,45.60505309677266,1.0,0,-2.1519469032273406,-4.506034514788074
E01009936,18.806,16.26873652960812,1.0,0,-2.5372634703918813,-13.491776403232379
E01009937,37.313,36.14887163354728,1.0,0,-1.1641283664527222,-3.1199002129357654
E01009938,31.089,29.14098325958299,1.0,0,-1.9480167404170103,-6.2659356699057875
E01009939,18.558,18.8684286238175,1.0,0,0.3104286238175007,1.672748269304347
E01009940,34.998,34.024066618625426,1.0,0,-0.9739333813745716,-2.782825822545779
E01009941,33.482,30.997712810127233,1.0,0,-2.4842871898727665,-7.419769398102761
E01009942,39.486,36.69737078533038,1.0,0,-2.788629214669619,-7.062323898773284
E01009943,43.244,40.69716617975463,1.0,0,-2.546833820245368,-5.889450143939895
E01009944,37.633,36.95258864665924,1.0,0,-0.6804113533407659,-1.8080178389731507
E01009946,20.972,18.995225392394627,1.0,0,-1.9767746076053747,-9.425780124000452
E01009947,27.808,27.247134398728186,1.0,0,-0.5608656012718143,-2.0169217537104944
E01009948,18.7,14.796680640882437,1.0,0,-3.903319359117562,-20.873365556778406
E01009949,12.686,10.255599301933666,1.0,0,-2.430400698066334,-19.158132571861376
E01009950,31.021,26.050000488919537,1.0,0,-4.970999511080464,-16.024626901390878
E01009951,52.644,51.92270857020165,1.0,0,-0.7212914297983488,-1.3701303658505222
E01009952,46.147,47.639121356438785,1.0,0,1.492121356438787,3.23340922798619
E01009953,40.311,38.48995005801425,1.0,0,-1.8210499419857484,-4.517501282492988
E01009954,33.989,31.409114859648483,1.0,0,-2.5798851403515144,-7.590353174119611
E01009955,35.883,37.478238015712975,1.0,0,1.5952380157129724,4.445665121960182
E01009956,30.461,30.389664605666198,1.0,0,-0.07133539433380065,-0.23418598973704297
E01009957,53.031,49.8133288715952,1.0,0,-3.2176711284047954,-6.067528668900822
E01009958,11.461,9.881083741220785,1.0,0,-1.5799162587792157,-13.785151895813765
E01009959,9.814,7.57360265217797,1.0,0,-2.2403973478220305,-22.828585162237932
E01009960,36.495,39.29458141821651,1.0,0,2.799581418216512,7.67113691797921
E01009961,19.439,16.005709781978123,1.0,0,-3.4332902180218774,-17.66186644385965
E01009962,56.992,49.96317220644262,1.0,0,-7.028827793557376,-12.333007779262662
E01009963,53.87,52.50955988792464,1.0,0,-1.3604401120753593,-2.5254132394196387
E01009964,57.491,55.594046696902,1.0,0,-1.8969533030980017,-3.2995656765372
E01009965,58.942,54.97668312382701,1.0,0,-3.9653168761729916,-6.727489525589548
E01009966,35.56,39.773523887631605,1.0,0,4.213523887631602,11.849054802113615
E01009967,26.983,26.28742912631146,1.0,0,-0.695570873688542,-2.577811487560842
E01009968,16.57,14.197686332803185,1.0,0,-2.3723136671968152,-14.316920139992849
E01009969,34.412,35.21688638864852,1.0,0,0.8048863886485194,2.338970093713005
E01009970,28.484,27.644197447520924,1.0,0,-0.8398025524790782,-2.948330826004347
E01009971,36.776,36.78485759173731,1.0,0,0.008857591737303494,0.02408525053650069
E01009972,15.982,13.017956528187383,1.0,0,-2.964043471812616,-18.546136101943535
E01009973,19.304,21.017571611460244,1.0,0,1.713571611460246,8.87676964080111
E01009974,15.44,13.492502776952072,1.0,0,-1.947497223047927,-12.61332398347103
E01009975,15.309,12.86916518638975,1.0,0,-2.439834813610249,-15.937257911099673
E01009976,13.04,16.280917496627815,1.0,0,3.240917496627816,24.853661783955644
E01009977,28.349,30.180154339130826,1.0,0,1.8311543391308263,6.459326040180699
E01009978,48.372,40.329676279842836,1.0,0,-8.042323720157164,-16.625989663766568
E01009979,62.903,61.170872405990345,1.0,0,-1.732127594009654,-2.7536486240873317
E01009980,36.968,36.41139808499375,1.0,0,-0.5566019150062544,-1.505631667945938
E01009981,43.569,41.52742915732191,1.0,0,-2.041570842678091,-4.685833603429252
E01009982,39.492,39.83045245874369,1.0,0,0.33845245874369567,0.8570152404124777
E01009983,45.048,43.081754721510194,1.0,0,-1.966245278489808,-4.364778188798188
E01009985,47.618,45.77765329659,1.0,0,-1.840346703409999,-3.8648131030492645
E01009986,36.64,39.194225428561566,1.0,0,2.5542254285615655,6.971139270091609
E01009987,58.334,58.93780600429208,1.0,0,0.6038060042920748,1.0350841778243816
E01009988,42.705,40.20503107741487,1.0,0,-2.4999689225851256,-5.854042670846799
E01009989,34.02,37.226836306913526,1.0,0,3.206836306913523,9.426326592926285
E01009991,36.081,35.681122555504075,1.0,0,-0.3998774444959281,-1.1082770557798511
E01009992,34.961,35.706542636648656,1.0,0,0.7455426366486577,2.1324980310879487
E01009993,50.837,48.08827438023495,1.0,0,-2.748725619765054,-5.406939079341924
E01009994,42.974,38.82418930820184,1.0,0,-4.149810691798159,-9.656561390138593
E01009995,34.116,33.40194159061705,1.0,0,-0.7140584093829503,-2.0930308634744703
E01009996,51.38,49.39108655085194,1.0,0,-1.9889134491480647,-3.8709876394473812
E01009997,36.468,37.544680666198516,1.0,0,1.0766806661985129,2.9523984484987187
E01009998,35.524,37.941735664544716,1.0,0,2.417735664544715,6.8059218121402845
E01009999,33.643,30.557279477504142,1.0,0,-3.0857205224958584,-9.171954113770646
E01010000,22.905,21.462185972332712,1.0,0,-1.4428140276672892,-6.299122583135949
E01010001,39.471,36.177155874387736,1.0,0,-3.29384412561226,-8.344972576352918
E01010002,23.789,22.612758093727308,1.0,0,-1.1762419062726934,-4.944478146507602
E01010003,51.066,48.82378098065105,1.0,0,-2.2422190193489513,-4.390825636135494
E01010004,42.056,38.27280170527839,1.0,0,-3.7831982947216076,-8.995620826330626
E01010005,29.311,28.408428819121152,1.0,0,-0.9025711808788479,-3.079291668243485
E01010006,23.447,20.68378606884277,1.0,0,-2.763213931157228,-11.78493594556757
E01010007,28.883,25.787918289835147,1.0,0,-3.095081710164852,-10.715928782207014
E01010008,23.456,20.538828449935714,1.0,0,-2.9171715500642854,-12.436781847136277
E01010009,25.209,24.55133756268365,1.0,0,-0.6576624373163504,-2.608839848134993
E01010010,34.54,38.81995917835181,1.0,0,4.27995917835181,12.39131203923512
E01010011,14.383,13.664085101169384,1.0,0,-0.7189148988306151,-4.998365423281757
E01010012,17.305,13.84945991059169,1.0,0,-3.4555400894083093,-19.96844894197232
E01010013,14.747,13.545969441837995,1.0,0,-1.2010305581620049,-8.144236510219061
E01010014,20.609,17.46374826354799,1.0,0,-3.1452517364520105,-15.261544647736475
E01010015,24.121,23.407309883000348,1.0,0,-0.7136901169996506,-2.9587915799496316
E01010016,34.59,36.81325046296299,1.0,0,2.2232504629629872,6.427437013480737
E01010017,44.039,47.37738674226923,1.0,0,3.338386742269229,7.580523495695244
E01010018,27.509,28.302027822101024,1.0,0,0.7930278221010241,2.8827940750337127
E01010019,42.412,48.818101018190546,1.0,0,6.406101018190547,15.104453971023643
E01010020,30.978,33.20350825423967,1.0,0,2.2255082542396707,7.184157318870394
E01010021,41.415,40.855269214018286,1.0,0,-0.5597307859817136,-1.3515170493340904
E01010022,18.16,15.782565602270711,1.0,0,-2.3774343977292887,-13.091599106438814
E01010023,21.093,18.66387703624604,1.0,0,-2.4291229637539615,-11.516251665263175
E01010024,14.574,11.188100494054652,1.0,0,-3.385899505945348,-23.2324653900463
E01010025,39.443,35.723366995407424,1.0,0,-3.7196330045925734,-9.430400843223318
E01010026,21.971,19.872465474247814,1.0,0,-2.0985345257521857,-9.551383759283535
E01010027,14.672,13.08459149629735,1.0,0,-1.587408503702651,-10.819305505061688
E01010028,34.315,35.22118316608663,1.0,0,0.9061831660866346,2.6407785693913293
E01010029,70.309,64.9862161370647,1.0,0,-5.322783862935296,-7.5705583395230995
E01010030,60.53,59.661756709746356,1.0,0,-0.8682432902536448,-1.4344016029301911
E01010031,60.106,59.2215623808055,1.0,0,-0.8844376191945003,-1.4714631138230796
E01010032,73.297,69.12828080336627,1.0,0,-4.168719196633731,-5.687434951817579
E01010033,51.838,54.18988597122703,1.0,0,2.351885971227027,4.536992112402151
E01010034,11.769,10.985400901405116,1.0,0,-0.783599098594884,-6.65816210888677
E01010035,16.583,14.006398705755217,1.0,0,-2.5766012942447816,-15.537606550351455
E01010036,34.587,35.751160081314445,1.0,0,1.1641600813144422,3.3658891529026573
E01010037,49.472,48.985767633325636,1.0,0,-0.48623236667436487,-0.982843561356656
E01010038,35.551,35.41931265518293,1.0,0,-0.1316873448170739,-0.3704181171192762
E01010039,42.887,39.53850058625106,1.0,0,-3.3484994137489394,-7.807725916359129
E01010040,28.754,24.442255748487632,1.0,0,-4.311744251512369,-14.995285009085237
E01010041,41.608,41.55013150916137,1.0,0,-0.05786849083862933,-0.13908020293844772
E01010042,32.952,31.915121592214533,1.0,0,-1.0368784077854656,-3.146632701461112
E01010043,16.643,14.413069961590907,1.0,0,-2.229930038409094,-13.398606251331454
E01010044,34.988,30.734419212899,1.0,0,-4.253580787101001,-12.15725616525952
E01010045,35.679,34.92447003681513,1.0,0,-0.7545299631848721,-2.1147732929310576
E01010046,40.625,44.29833160260291,1.0,0,3.6733316026029073,9.04204702179177
E01010047,37.462,41.8196644995244,1.0,0,4.357664499524397,11.632225987732625
E01010048,31.443,38.04002821040953,1.0,0,6.59702821040953,20.980912159811496
E01010049,34.344,44.532513204648666,1.0,0,10.188513204648665,29.666064537178734
E01010050,31.882,31.620664230338704,1.0,0,-0.26133576966129723,-0.8196969125566063
E01010051,34.023,34.33459958971701,1.0,0,0.3115995897170052,0.91584983604328
E01010052,43.268,49.376098785752404,1.0,0,6.108098785752404,14.116896518795425
E01010053,47.144,51.06967611587922,1.0,0,3.92567611587922,8.326989894534236
E01010054,61.024,57.82608883552132,1.0,0,-3.1979111644786826,-5.240415515991549
E01010055,28.989,36.01947596104857,1.0,0,7.03047596104857,24.252219673146953
E01010056,40.089,37.98743794372146,1.0,0,-2.1015620562785386,-5.242241154128411
E01010057,39.439,44.99718823060976,1.0,0,5.558188230609758,14.093126678185952
E01010058,46.256,42.14041357477482,1.0,0,-4.115586425225182,-8.897410985007744
E01010059,38.017,44.53884710008777,1.0,0,6.5218471000877685,17.15508088509816
E01010060,45.259,50.89092346520225,1.0,0,5.631923465202249,12.443764699180823
E01010061,41.264,51.405334782229914,1.0,0,10.141334782229912,24.57671283014228
E01010062,55.643,47.484009785196335,1.0,0,-8.158990214803666,-14.66310266305495
E01010063,60.387,63.98281918205026,0.75,1,3.5958191820502563,5.954624641148354
E01010064,39.454,42.54864276408849,1.0,0,3.0946427640884906,7.843673047317105
E01010065,31.117,40.04529127673504,0.75,1,8.928291276735042,28.692647995420643
E01010066,51.921,49.01179844763887,1.0,0,-2.9092015523611323,-5.603130818669002
E01010067,57.692,54.801805952429916,1.0,0,-2.890194047570084,-5.009696400835616
E01010068,32.635,30.982362335906178,1.0,0,-1.6526376640938203,-5.064003873429815
E01010069,21.098,20.772380692052202,1.0,0,-0.3256193079477967,-1.5433657595402253
E01010070,32.852,30.07696964215607,1.0,0,-2.775030357843928,-8.44706671692417
E01010071,34.94,38.022389301496176,1.0,0,3.0823893014961783,8.82194991842066
E01010072,26.058,31.443979711327902,1.0,0,5.385979711327902,20.669198370281304
E01010073,33.816,32.70131296054842,1.0,0,-1.1146870394515815,-3.2963302562443264
E01010074,35.835,34.120861031775675,0.75,1,-1.7141389682243258,-4.7834211475493955
E01010075,16.708,19.357076698045976,1.0,0,2.6490766980459775,15.855139442458569
E01010076,48.385,43.50661849276772,1.0,0,-4.878381507232277,-10.082425353378685
E01010077,40.222,40.93113557538762,1.0,0,0.7091355753876201,1.763053988831038
E01010078,15.093,11.787764779716447,1.0,0,-3.305235220283553,-21.899126881889305
E01010079,15.448,14.894373025148129,1.0,0,-0.5536269748518716,-3.5838100391757615
E01010080,43.706,45.576251073257396,1.0,0,1.8702510732573927,4.2791632115896965
E01010081,14.994,14.416308890300227,1.0,0,-0.5776911096997726,-3.852815190741447
E01010082,17.958,17.559698547544333,1.0,0,-0.39830145245566584,-2.2179610895181305
E01010083,29.095,28.892621191196284,1.0,0,-0.20237880880371506,-0.6955793394181649
E01010084,38.689,41.3654828106949,1.0,0,2.6764828106948997,6.917942595298145
E01010085,31.931,29.981744649192304,1.0,0,-1.9492553508076966,-6.104585984803785
E01010086,35.057,37.46555958934055,1.0,0,2.4085595893405483,6.870409873464781
E01010087,37.57,35.29633366988534,1.0,0,-2.273666330114658,-6.051813495114873
E01010088,36.468,34.477140799061154,1.0,0,-1.99085920093885,-5.459194913181007
E01010089,34.388,34.90020258686431,1.0,0,0.5122025868643121,1.4894805945804122
E01010090,39.525,41.53144356726166,1.0,0,2.0064435672616625,5.076391062015592
E01010091,37.907,36.51319458794474,1.0,0,-1.3938054120552579,-3.6769077269508483
E01010092,33.254,34.29842508920609,1.0,0,1.0444250892060936,3.1407502532209466
E01010093,42.251,37.43464912513772,1.0,0,-4.81635087486228,-11.399377233348988
E01010094,28.426,30.998293380810455,1.0,0,2.572293380810457,9.049086684058459
E01010095,46.38,39.75041417481366,1.0,0,-6.629585825186339,-14.294061718814874
E01010096,42.039,38.04537754057324,1.0,0,-3.99362245942676,-9.499803657143985
E01010097,33.621,29.170027459230173,1.0,0,-4.450972540769829,-13.238667918175631
E01010098,46.786,42.877508908371304,1.0,0,-3.9084910916286972,-8.353975744087327
E01010099,31.127,28.640275397086135,1.0,0,-2.4867246029138634,-7.988963288829195
E01010100,26.33,26.095018864718796,1.0,0,-0.23498113528120257,-0.892446393016341
E01010101,40.965,44.90512674332435,1.0,0,3.940126743324349,9.618275950993162
E01010102,45.439,45.18032680976465,1.0,0,-0.2586731902353492,-0.5692757108108655
E01010103,43.065,45.61676924435785,1.0,0,2.5517692443578497,5.92539009487484
E01010104,36.542,36.82954107467081,1.0,0,0.2875410746708056,0.7868783171988549
E01010105,29.058,26.57986357526037,1.0,0,-2.478136424739631,-8.528241533277003
E01010106,43.577,49.099807701224556,1.0,0,5.522807701224558,12.673675795085844
E01010107,67.581,57.27342696064571,1.0,0,-10.307573039354295,-15.252175965662381
E01010108,5.813,6.823709973421611,1.0,0,1.0107099734216112,17.38706302118719
E01010109,18.57,16.138872494795976,1.0,0,-2.4311275052040244,-13.09169361983858
E01010110,19.822,16.425124417300253,1.0,0,-3.396875582699746,-17.13689629048404
E01010111,52.193,52.90494990957466,1.0,0,0.7119499095746633,1.3640716371441828
E01010112,28.046,25.887695703643008,1.0,0,-2.1583042963569916,-7.695586879972159
E01010113,27.316,28.22501324784152,1.0,0,0.9090132478415214,3.3277685160401282
E01010114,15.761,14.621711223452756,1.0,0,-1.139288776547243,-7.228531035767039
E01010115,17.808,15.531069621758325,1.0,0,-2.2769303782416745,-12.78599718239934
E01010116,7.971,5.132226232900718,1.0,0,-2.8387737670992816,-35.61377201228556
E01010117,8.379,7.875876936001335,1.0,0,-0.5031230639986646,-6.004571714985853
E01010118,17.92,18.411115008578815,1.0,0,0.49111500857881296,2.7405971460871257
E01010119,8.817,8.199467246244513,1.0,0,-0.6175327537554871,-7.003887419252434
E01010120,26.134,28.005881285125685,1.0,0,1.871881285125685,7.162628319911551
E01010121,12.429,10.42422034041821,1.0,0,-2.004779659581791,-16.12985485221491
E01010122,10.948,9.376874624322397,1.0,0,-1.5711253756776031,-14.350798097164807
E01010123,14.454,11.59308003647714,1.0,0,-2.8609199635228606,-19.79327496556566
E01010124,11.351,9.644058259827204,1.0,0,-1.7069417401727964,-15.037809357526175
E01010125,57.96,57.274017839618196,1.0,0,-0.6859821603818048,-1.1835441000376203
E01010126,49.924,54.069616231132315,1.0,0,4.1456162311323155,8.303854320832297
E01010127,33.044,33.07717467168116,1.0,0,0.0331746716811665,0.10039544752804293
E01010128,42.811,42.58696629372295,1.0,0,-0.22403370627704788,-0.5233087437271914
E01010129,53.819,52.32540485208904,1.0,0,-1.4935951479109661,-2.7752190637339345
E01010130,55.85,56.359563275650615,1.0,0,0.5095632756506134,0.9123782912275978
E01010131,53.649,50.919202453114906,1.0,0,-2.729797546885095,-5.088254295299251
E01010132,15.455,14.442940558072488,1.0,0,-1.0120594419275122,-6.548427317551033
E01010133,15.371,13.674371501990287,1.0,0,-1.696628498009714,-11.037853737620935
E01010134,10.328,9.081070840637686,1.0,0,-1.2469291593623133,-12.073287755250904
E01010135,18.915,16.32616529824506,1.0,0,-2.5888347017549407,-13.6866756635207
E01010136,12.016,9.41329365714893,1.0,0,-2.6027063428510697,-21.660339071663362
E01010137,30.723,30.56808900111538,1.0,0,-0.15491099888462045,-0.5042183344224863
E01010138,13.351,11.514213341088002,1.0,0,-1.8367866589119988,-13.75767102772825
E01010139,31.277,30.27665785372625,1.0,0,-1.000342146273752,-3.1983315096516676
E01010140,47.864,52.03357351838796,1.0,0,4.169573518387963,8.711293494877076
E01010141,51.758,55.159075048226626,1.0,0,3.401075048226623,6.571109873307746
E01010142,64.431,59.63728900516345,1.0,0,-4.793710994836545,-7.440069213323625
E01010143,51.303,50.08998510870926,1.0,0,-1.2130148912907401,-2.36441317523486
E01010144,27.605,28.160563323005515,1.0,0,0.555563323005515,2.0125459989332186
E01010145,24.46,23.650538857882083,1.0,0,-0.8094611421179181,-3.309326010294023
E01010146,39.487,39.26967009261394,1.0,0,-0.21732990738605906,-0.5503834360322614
E01010147,54.083,55.31278508447019,1.0,0,1.229785084470194,2.2738847409910585
E01010148,49.922,52.5252357474199,1.0,0,2.6032357474199017,5.214606280637598
E01010149,27.206,22.774821119196233,1.0,0,-4.431178880803767,-16.28750599427982
E01010150,1.363,1.962221476259328,1.0,0,0.599221476259328,43.963424523795155
E01010151,10.605,10.929037720978256,1.0,0,0.32403772097825545,3.055518349629943
E01010152,2.646,1.7017278242208311,1.0,0,-0.9442721757791688,-35.686779129976145
E01010153,4.917,3.9774049739606747,1.0,0,-0.9395950260393251,-19.109111776272627
E01010154,6.069,3.996653901182173,1.0,0,-2.072346098817827,-34.146417841783276
E01010155,1.907,3.191769064795272,1.0,0,1.284769064795272,67.37121472445055
E01010156,2.672,1.883974809163361,1.0,0,-0.7880251908366391,-29.491960734904158
E01010157,15.737,12.998726708769542,1.0,0,-2.738273291230458,-17.400224256405018
E01010158,40.413,36.71706509907477,1.0,0,-3.6959349009252236,-9.145410884926196
E01010159,22.328,18.875535817013763,1.0,0,-3.452464182986237,-15.46248738349264
E01010160,19.492,18.03603194791649,1.0,0,-1.4559680520835094,-7.469567269051453
E01010161,11.134,9.249019703845523,1.0,0,-1.8849802961544775,-16.929946974622574
E01010162,13.959,11.809829240811968,1.0,0,-2.1491707591880314,-15.396308898832519
